col0,col1,col2,col3
101,firstname,1,
102,lastname,1,
111,civility,0,
121,gender,0,
122,sex,0,
131,lang,0,
141,job,0,
151,signature,1,
111,study_participant_name,1,
112,medical_practionner_name,1,
200,geodata,1,
201,street_address,1,
202,country,1,
203,city,1,
211,zipcode,1,
211,zipcode_france,1,
222,zipcode_us,1,
300,date,0,anon.random_date()
311,birth_date,0,
312,age,0,
321,death_date,0,
331,admission_date,0,
341,discharge_date,0,
400,phone_number,1,
500,fax_number,1,
600,email,1,
700,social_security_id,1,
800,medical_record_id,1,
900,health_plan_id,1,
1000,account_id,1,
1010,password,1,
1100,certificate_number,1,
1200,vehicle_id,1,
1201,vehicule_serial_number,1,
1202,licence_plate,1,
1300,device_id,0,
1301,device_serial_number,0,
1302,mac_address,0,
1400,url,0,
1500,ip_address,1,
1600,biometric_id,1,
1601,finger_print,1,
1602,voice_print,1,
1700,photo,1,
1710,logo,1,
1800,other,1,
2000,bank_id,1,
2001,iban,1,
2002,bic,1,
2003,creditcard,1,
2100,company_name,1,
2101,vat,1,
2102,duns,1,
2111,siret_france,1,
2112,siren_france,1,
2113,ape_france,1,
