col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
041818Xim_G6_AY7,2.0,TE,I,17890,158.0,243.0,12.0,1969.698,,101.415,,143.166,,426.109,,507.254,,
041818Xim_G6_AY7,2.2,ICM,I,8914,180.0,256.0,38.0,698.754,,35.018,,473.546,,426.855,,387.353,,
041818Xim_G6_AY7,4.0,TE,I,10370,271.96,267.74,9.4272,1870.9,19400000.0,58.406,606000.0,490.09,5080000.0,445.38,4620000.0,717.38,7440000.0,
041818Xim_G6_AY7,5.0,TE,I,17890,179.61,294.24,11.389,2292.8,41000000.0,89.266,1600000.0,150.06,2680000.0,428.32,7660000.0,387.84,6940000.0,
041818Xim_G6_AY7,7.0,TE,I,15838,340.03,254.14,8.885,1188.6,18800000.0,40.776,646000.0,62.306,987000.0,480.52,7610000.0,1011.7,16000000.0,
041818Xim_G6_AY7,8.0,TE,I,11695,227.35,267.01,13.266,1869.6,21900000.0,76.108,890000.0,69.949,818000.0,405.45,4740000.0,444.34,5200000.0,
041818Xim_G6_AY7,9.0,TE,I,14140,274.12,304.87,11.841,1862.7,26300000.0,72.727,1030000.0,259.46,3670000.0,450.43,6370000.0,594.9,8410000.0,
041818Xim_G6_AY7,10.0,TE,I,8687,241.8,220.66,13.82,1876.2,16300000.0,90.135,783000.0,45.183,393000.0,431.9,3750000.0,297.88,2590000.0,
041818Xim_G6_AY7,11.0,TE,I,9004,221.31,325.37,15.415,2388.6,21500000.0,77.506,698000.0,81.984,738000.0,446.02,4020000.0,517.24,4660000.0,
041818Xim_G6_AY7,12.0,TE,I,13997,330.47,323.89,16.562,2187.0,30600000.0,64.7,906000.0,57.162,800000.0,462.39,6470000.0,748.91,10500000.0,
041818Xim_G6_AY7,14.0,TE,I,8680,193.05,200.1,18.351,1679.7,14600000.0,81.652,709000.0,37.103,322000.0,470.79,4090000.0,458.91,3980000.0,
041818Xim_G6_AY7,16.0,TE,I,10127,271.61,338.43,19.66,1733.7,17600000.0,58.58,593000.0,730.33,7400000.0,459.89,4660000.0,661.37,6700000.0,
041818Xim_G6_AY7,18.0,ICM,I,16382,139.0,276.0,23.0,1725.003,,67.633,,685.329,,444.513,,444.123,,
041818Xim_G6_AY7,18.2,ICM,I,16382,141.0,264.0,39.0,858.791,,39.601,,135.516,,395.353,,405.887,,
041818Xim_G6_AY7,19.0,TE,I,13427,362.33,188.28,25.24,1167.8,15700000.0,47.501,638000.0,183.11,2460000.0,462.83,6210000.0,747.7,10000000.0,
041818Xim_G6_AY7,20.0,TE,I,12591,158.42,332.92,24.782,2586.5,32600000.0,71.049,895000.0,31.95,402000.0,459.64,5790000.0,162.22,2040000.0,
041818Xim_G6_AY7,21.0,TE,I,7607,133.08,209.44,24.831,1366.4,10400000.0,57.806,440000.0,31.539,240000.0,503.37,3830000.0,305.28,2320000.0,
041818Xim_G6_AY7,23.0,TE,I,9131,272.25,175.32,27.38,1008.5,9210000.0,46.356,423000.0,101.01,922000.0,479.49,4380000.0,624.28,5700000.0,
041818Xim_G6_AY7,27.0,ICM,I,8485,221.75,315.3,26.89,1438.3,12200000.0,59.007,501000.0,315.0,2670000.0,451.96,3830000.0,575.04,4880000.0,
041818Xim_G6_AY7,29.0,TE,I,14064,169.17,170.97,29.601,1482.2,20800000.0,65.211,917000.0,35.485,499000.0,453.73,6380000.0,175.88,2470000.0,
041818Xim_G6_AY7,32.0,ICM,I,7530,207.2,258.19,23.866,773.92,5830000.0,41.672,314000.0,172.92,1300000.0,424.3,3200000.0,585.66,4410000.0,
041818Xim_G6_AY7,32.2,ICM,I,7530,178.0,255.0,24.0,885.362,,33.7,,324.582,,444.99,,448.232,,
041818Xim_G6_AY7,33.0,TE,I,14105,106.46,275.07,31.873,1730.0,24400000.0,69.378,979000.0,35.991,508000.0,460.6,6500000.0,187.35,2640000.0,
041818Xim_G6_AY7,34.0,TE,I,17453,413.43,291.56,34.843,1773.2,30900000.0,49.827,870000.0,115.72,2020000.0,465.74,8130000.0,523.41,9140000.0,
041818Xim_G6_AY7,37.0,ICM,I,8216,206.19,197.36,32.225,991.92,8150000.0,52.014,427000.0,29.685,244000.0,476.73,3920000.0,189.54,1560000.0,
041818Xim_G6_AY7,37.2,ICM,I,8216,167.0,225.0,30.0,628.894,,35.567,,255.889,,371.57,,460.339,,
