col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
IT0898A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,35.745833333333344,1,3,40.8541679382324,14.2511110305786,65,Campania,ARPACAMPANIA_NA06,U,T
IT0934A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,33.85416666666666,1,3,41.1313896179199,14.7891664505005,776,Campania,ARPACAMPANIA_BN32,U,T
IT1041A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,28.954166666666666,1,3,40.6952781677246,14.7775001525879,111,Campania,ARPACAMPANIA_SA23,S,F
IT1486A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,23.820833333333336,1,3,41.078609466552706,14.3383331298828,95,Campania,ARPACAMPANIA_CE51,U,F
IT1487A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,39.84774166666667,1,3,41.0769157409668,14.3312501907349,0,Campania,ARPACAMPANIA_CE52,U,T
IT1488A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,11.063201041666666,1,3,41.0459289550781,14.3780832290649,0,Campania,ARPACAMPANIA_CE54,S,T
IT1491A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,34.45,1,3,40.8541679382324,14.2716665267944,19,Campania,ARPACAMPANIA_NA07,U,T
IT1493A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,36.2375,1,3,40.8638877868652,14.3413887023926,69,Campania,ARPACAMPANIA_NA09,S,T
IT1495A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,34.11679500000002,1,3,40.872501373291,14.2827777862549,65,Campania,ARPACAMPANIA_NA08,U,T
IT1496A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,24.170833333333334,1,3,40.8491668701172,14.2311115264893,0,Campania,ARPACAMPANIA_NA02,U,T
IT1497A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,35.031816541666664,1,3,40.8636932373047,14.2545108795166,0,Campania,ARPACAMPANIA_NA01,U,F
IT1504A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,27.225000000000005,1,3,40.6822204589844,14.7661113739014,58,Campania,ARPACAMPANIA_SA22,U,T
IT2210A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,13.300467000000005,1,3,40.8355560302734,14.8249998092651,0,Campania,ARPACAMPANIA_SOLOFRAZI,S,I
IT2211A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,15.0,1,3,40.979648590087905,14.4009828567505,0,Campania,ARPACAMPANIA_ACERRAZI,S,I
IT2212A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,48.09270486666666,1,3,40.9244270324707,14.4814472198486,0,Campania,ARPACAMPANIA_MARCONI,U,F
IT2214A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,43.01079031818181,1,3,40.740249633789105,14.6434669494629,0,Campania,ARPACAMPANIA_SOLIMENA,U,T
IT2216A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,33.070365375,1,3,40.9146308898926,14.2986059188843,0,Campania,ARPACAMPANIA_CASORIA,S,F
IT2218A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,14.568843478260874,1,3,40.9904327392578,14.4239892959595,0,Campania,ARPACAMPANIA_CS,S,T
IT2219A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,34.29883199999998,1,3,40.9404602050781,14.3701972961426,0,Campania,ARPACAMPANIA_CAPORALE,U,T
IT2226A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,41.60024299999999,1,3,40.9208335876465,14.3850002288818,0,Campania,ARPACAMPANIA_AREAASI,S,I
IT2227A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,40.0,1,3,40.9187049865723,14.7854919433594,0,Campania,ARPACAMPANIA_ALIGHIERI,U,T
IT2228A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,33.20104600000001,1,3,41.115749359130895,14.7798948287964,0,Campania,ARPACAMPANIA_BENEVCS,U,F
IT2268A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,19.007976304347824,1,3,40.611083984375,14.9758615493774,0,Campania,ARPACAMPANIA_PARCOF,U,F
IT2270A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,42.39993300000001,1,3,40.8159713745117,14.3502502441406,0,Campania,ARPACAMPANIA_PR,U,F
IT2271A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,18.78928008333333,1,3,40.9754981994629,14.2114162445068,0,Campania,ARPACAMPANIA_CIRILLO,U,T
IT2272A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,10.089945583333332,1,3,40.82287597656249,14.1224365234375,0,Campania,ARPACAMPANIA_VILLAAV,U,F
IT2273A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,13.816435000000006,1,3,40.4880828857422,15.5200834274292,0,Campania,ARPACAMPANIA_POLLA,S,I
IT2277A,PM10,2018-10-13 01:00:00,2018-10-14 01:00:00,20.55852575,1,3,40.79866790771489,14.1797218322754,0,Campania,ARPACAMPANIA_PVIRGILIANO,S,F
