col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,112",389,35.00%,956,286,29.90%,-14.50%,19_001,19.0,2.0,4.0,,
Adams,744,256,34.40%,598,251,42.00%,22.00%,19_002,19.0,2.0,4.0,,
Allamakee,"2,641",816,30.90%,"2,330",977,41.90%,35.70%,19_003,19.0,2.0,4.0,,
Appanoose,"2,316","1,022",44.10%,"2,221","1,024",46.10%,4.50%,19_004,19.0,2.0,4.0,,
Audubon,"1,142",312,27.30%,925,281,30.40%,11.20%,19_005,19.0,2.0,4.0,,
Benton,"4,239",846,20.00%,"4,024","1,057",26.30%,31.60%,19_006,19.0,2.0,4.0,,
Black Hawk,"17,614","6,290",35.70%,"17,711","6,644",37.50%,5.00%,19_007,19.0,2.0,4.0,,
Boone,"4,186",904,21.60%,"3,823","1,016",26.60%,23.10%,19_008,19.0,2.0,4.0,,
Bremer,"5,082",796,15.70%,"4,744",891,18.80%,19.90%,19_009,19.0,2.0,4.0,,
Buchanan,"3,201",759,23.70%,"2,864",832,29.10%,22.50%,19_010,19.0,2.0,4.0,,
Buena Vista,"3,897","1,413",36.30%,"3,840","1,805",47.00%,29.60%,19_011,19.0,2.0,4.0,,
Butler,"2,123",466,22.00%,"1,874",522,27.90%,26.90%,19_012,19.0,2.0,4.0,,
Calhoun,"2,470",682,27.60%,"1,943",560,28.80%,4.40%,19_013,19.0,2.0,4.0,,
Carroll,"3,362",856,25.50%,"3,017",936,31.00%,21.80%,19_014,19.0,2.0,4.0,,
Cass,"2,986",885,29.60%,"2,561",913,35.70%,20.30%,19_015,19.0,2.0,4.0,,
Cedar,"3,663",664,18.10%,"3,398",711,20.90%,15.40%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"7,046","1,862",26.40%,"6,176","2,035",33.00%,24.70%,19_017,19.0,2.0,4.0,,
Cherokee,"2,278",462,20.30%,"1,819",514,28.30%,39.30%,19_018,19.0,2.0,4.0,,
Chickasaw,"2,624",561,21.40%,"2,150",516,24.00%,12.30%,19_019,19.0,2.0,4.0,,
Clarke,"1,876",723,38.50%,"1,659",675,40.70%,5.60%,19_020,19.0,2.0,4.0,,
Clay,"2,851",670,23.50%,"2,504",809,32.30%,37.50%,19_021,19.0,2.0,4.0,,
Clayton,"3,526","1,033",29.30%,"2,176",722,33.20%,13.30%,19_022,19.0,2.0,4.0,,
Clinton,"8,745","2,386",27.30%,"8,100","3,057",37.70%,38.30%,19_023,19.0,2.0,4.0,,
Crawford,"2,659","1,035",38.90%,"3,152","1,569",49.80%,27.90%,19_024,19.0,2.0,4.0,,
Dallas,"8,338","1,512",18.10%,"12,081","2,482",20.50%,13.30%,19_025,19.0,2.0,4.0,,
Davis,"1,214",344,28.30%,"1,228",401,32.70%,15.20%,19_026,19.0,2.0,4.0,,
Decatur,"1,598",673,42.10%,"1,080",489,45.30%,7.50%,19_027,19.0,2.0,4.0,,
Delaware,"3,597",824,22.90%,"2,969",901,30.30%,32.50%,19_028,19.0,2.0,4.0,,
Des Moines,"7,178","2,142",29.80%,"6,484","2,757",42.50%,42.50%,19_029,19.0,2.0,4.0,,
Dickinson,"2,851",577,20.20%,"2,670",670,25.10%,24.00%,19_030,19.0,2.0,4.0,,
Dubuque,"12,462","3,347",26.90%,"13,539","4,374",32.30%,20.30%,19_031,19.0,2.0,4.0,,
Emmet,"1,959",602,30.70%,"1,765",687,38.90%,26.70%,19_032,19.0,2.0,4.0,,
Fayette,"4,428","1,413",31.90%,"3,863","1,475",38.20%,19.70%,19_033,19.0,2.0,4.0,,
Floyd,"2,980",934,31.30%,"2,637",951,36.10%,15.10%,19_034,19.0,2.0,4.0,,
Franklin,"1,916",500,26.10%,"1,965",769,39.10%,50.00%,19_035,19.0,2.0,4.0,,
Fremont,"1,631",539,33.00%,"1,482",579,39.10%,18.20%,19_036,19.0,2.0,4.0,,
Greene,"2,095",658,31.40%,"1,635",612,37.40%,19.20%,19_037,19.0,2.0,4.0,,
Grundy,"2,527",555,22.00%,"2,805",583,20.80%,-5.40%,19_038,19.0,2.0,4.0,,
