col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
0,Mozzarella,61.5,6.0,CASE 30lb,Dairy,0.0,5lb BAG,OZ-wt,80.0,1.0,0.0,,9.0
1,Cheddar,42.6,4.0,CASE 20lb,Dairy,0.0,5lb BAG,OZ-wt,80.0,1.0,0.0,,9.0
2,Pepper Jack,48.83,4.0,CASE 20lb,Dairy,3.0,5lb BAG,OZ-wt,80.0,1.0,0.0,,0.0
3,Feta,54.17,1.0,33lbs,Dairy,1.75,5lb BAG,OZ-wt,160.0,100.0,1.0,,2.0
4,Butter,85.0,30.0,CASE 30lb,Dairy,33.0,1lb,OZ-wt,16.0,1.0,1.0,,9.0
5,Sour Cream,13.04,2.0,2 x 5lb,Dairy,2.0,5lb BUCKET,OZ-wt,160.0,95.0,0.0,,0.0
6,Heavy Cream,5.99,1.0,1/2 Gallon,Dairy,4.0,1/2 GALLON,CUP,48.0,1000000.0,0.0,,6.0
8,Eggs,16.57,6.0,15 DOZEN,Dairy,2.5,TRAY,EA,180.0,95.0,0.0,,9.0
9,Whole Milk,5.49,2.0,2 GALLON,Dairy,29.0,GALLON,CUP,16.0,100.0,24.0,,6.0
11,Pesto,106.0,2.0,2/22lb,Dairy,2.0,BAG,OZ-wt,4.0,970000.0,1.0,,0.0
13,Pizza Sauce,21.45,6.0,6,,,,,,,,,
14,Stewed Tomatoes,15.47,6.0,6,,,,,,,,,
18,Artichoke Hearts,43.83,6.0,6,,,,,,,,,
19,Mayonnaise,24.95,4.0,4 GAL,Grocery,1.0,JUG,EA,4.0,10000.0,1.0,,0.0
20,BBQ Sauce,33.88,4.0,CS 39.5lbs,Grocery,4.0,JUG,OZ-wt,632.0,9800.0,1.0,,2.0
21,Macaroni,13.32,2.0,2lb,Grocery,2.0,BAG,EA,160.0,1.0,4.0,,2.0
23,Roasted Bell Peppers,37.44,6.0,6,,,,,,,,,
24,Chopped Clams,91.55,12.0,12x48oz CANS,Grocery,39.0,CAN,EA,12.0,100.0,2.0,,2.0
25,Tomato Juice,15.79,12.0,12x48oz CANS,Grocery,36.0,CAN,EA,12.0,100.0,3.0,,0.0
26,Clam Juice,33.99,12.0,12x48oz CANS,Grocery,31.0,CAN,EA,12.0,100.0,1.0,,2.0
30,Balsamic Vinegar,17.95,2.0,2 x 5 Liter,Grocery,2.8,JUG,OZ-wt,169.07,100.0,1.0,,2.0
31,Tapatio,18.99,12.0,EA,Grocery,14.0,BOTTLE,EA,12.0,10000.0,0.0,,0.0
32,Sriracha,25.89,12.0,12x17oz,Grocery,10.0,BOTTLE,EA,12.0,100.0,0.0,,0.0
33,Chicken Broth,35.99,4.0,4x32oz,Grocery,5.0,BOTTLE,OZ-wt,1.0,100.0,1.0,,2.0
34,Canola Oil,24.55,1.0,35lb JUG,Grocery,1.0,JUG,OZ-wt,800.0,99.0,0.0,,0.0
36,Olive Oil,50.8,6.0,6 GAL,Grocery,3.0,JUG,OZ-fl,128.0,99.0,2.0,,0.0
38,Sugar (BROWN),13.88,16.0,25lb,Grocery,16.0,QUART,CUP,62.5,10000.0,0.0,,0.0
40,Tahini,60.09,1.0,40lbs,Grocery,0.75,LB,OZ-wt,640.0,9800.0,1.0,,2.0
41,Kalamata Olives,63.94,6.0,6x4.4lbs,Grocery,10.0,JAR,OZ-wt,64.8,10000.0,2.0,,2.0
42,Lemon Juice,16.69,4.0,1 Gal,Grocery,7.0,GAL,OZ-wt,128.0,100.0,1.0,,2.0
43,Dried Basil,11.91,12.0,12oz,Herbs,28.0,OZ-wt,TBL,274.29,100.0,0.0,,0.0
