col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,98,86,87.80%,99,96,97.00%,10.50%,19_001,19.0,2.0,4.0,,
Adams,54,50,92.60%,60,60,100.00%,8.00%,19_002,19.0,2.0,4.0,,
Allamakee,226,212,93.80%,206,201,97.60%,4.00%,19_003,19.0,2.0,4.0,,
Appanoose,191,155,81.20%,197,174,88.30%,8.80%,19_004,19.0,2.0,4.0,,
Audubon,71,65,91.50%,79,74,93.70%,2.30%,19_005,19.0,2.0,4.0,,
Benton,305,276,90.50%,318,283,89.00%,-1.70%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,509","1,177",78.00%,"1,467","1,190",81.10%,4.00%,19_007,19.0,2.0,4.0,,
Boone,327,288,88.10%,326,291,89.30%,1.40%,19_008,19.0,2.0,4.0,,
Bremer,450,416,92.40%,397,373,94.00%,1.60%,19_009,19.0,2.0,4.0,,
Buchanan,305,283,92.80%,225,203,90.20%,-2.80%,19_010,19.0,2.0,4.0,,
Buena Vista,341,311,91.20%,345,253,73.30%,-19.60%,19_011,19.0,2.0,4.0,,
Butler,176,172,97.70%,143,137,95.80%,-2.00%,19_012,19.0,2.0,4.0,,
Calhoun,184,172,93.50%,176,172,97.70%,4.50%,19_013,19.0,2.0,4.0,,
Carroll,244,239,98.00%,277,258,93.10%,-4.90%,19_014,19.0,2.0,4.0,,
Cass,257,235,91.40%,221,201,91.00%,-0.50%,19_015,19.0,2.0,4.0,,
Cedar,286,271,94.80%,269,252,93.70%,-1.10%,19_016,19.0,2.0,4.0,,
Cerro Gordo,498,442,88.80%,459,385,83.90%,-5.50%,19_017,19.0,2.0,4.0,,
Cherokee,186,171,91.90%,151,142,94.00%,2.30%,19_018,19.0,2.0,4.0,,
Chickasaw,214,203,94.90%,175,162,92.60%,-2.40%,19_019,19.0,2.0,4.0,,
Clarke,137,117,85.40%,131,101,77.10%,-9.70%,19_020,19.0,2.0,4.0,,
Clay,221,211,95.50%,211,187,88.60%,-7.20%,19_021,19.0,2.0,4.0,,
Clayton,326,312,95.70%,205,190,92.70%,-3.20%,19_022,19.0,2.0,4.0,,
Clinton,727,614,84.50%,665,551,82.90%,-1.90%,19_023,19.0,2.0,4.0,,
Crawford,185,179,96.80%,259,247,95.40%,-1.40%,19_024,19.0,2.0,4.0,,
Dallas,561,510,90.90%,815,768,94.20%,3.70%,19_025,19.0,2.0,4.0,,
Davis,109,95,87.20%,105,101,96.20%,10.40%,19_026,19.0,2.0,4.0,,
