col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
-79.9369397,40.4597941,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
-79.936929,40.4597931,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
-79.9369317,40.4597992,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
-79.9369437,40.4598012,0,0,3,,,,,,,,,,,,,,,,,,,,,,,
-79.9369545,40.4597931,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
-79.9369424,40.4597839,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
-79.9369263,40.4597839,0,0,6,,,,,,,,,,,,,,,,,,,,,,,
-79.9369142,40.45979,0,0,7,,,,,,,,,,,,,,,,,,,,,,,
-79.9369156,40.4598002,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
-79.9369236,40.4598094,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
-79.936933,40.4598125,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
-79.9369437,40.4598125,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
-79.9369558,40.4598094,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
-79.9369625,40.4597982,0,0,13,,,,,,,,,,,,,,,,,,,,,,,
-79.9369611,40.4597909,0,0,14,,,,,,,,,,,,,,,,,,,,,,,
-79.9369545,40.4597853,0,0,15,,,,,,,,,,,,,,,,,,,,,,,
-79.9369458,40.4597925,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
-79.9369363,40.4597881,0,0,17,,,,,,,,,,,,,,,,,,,,,,,
-79.936926,40.4597892,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
-79.9369209,40.4597936,0,0,19,,,,,,,,,,,,,,,,,,,,,,,
-79.9369238,40.4597992,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
-79.9369312,40.4598048,0,0,21,,,,,,,,,,,,,,,,,,,,,,,
-79.9369385,40.4598064,0,0,22,,,,,,,,,,,,,,,,,,,,,,,
-79.936948,40.4598064,0,0,23,,,,,,,,,,,,,,,,,,,,,,,
-79.9369538,40.459802,0,0,24,,,,,,,,,,,,,,,,,,,,,,,
-79.936956,40.4597964,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
-79.9369487,40.4597809,0,0,26,,,,,,,,,,,,,,,,,,,,,,,
-79.9369406,40.4597786,0,0,27,,,,,,,,,,,,,,,,,,,,,,,
-79.9369326,40.4597792,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
-79.9369231,40.4597797,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
-79.9369173,40.4597825,0,0,30,,,,,,,,,,,,,,,,,,,,,,,
-79.9369092,40.4597859,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
-79.9369078,40.4597925,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
-79.9369078,40.4597975,0,0,33,,,,,,,,,,,,,,,,,,,,,,,
-79.9369092,40.4598092,0,0,34,,,,,,,,,,,,,,,,,,,,,,,
-79.9369005,40.4598009,0,0,35,,,,,,,,,,,,,,,,,,,,,,,
-79.9369027,40.4598086,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
-79.9369114,40.4598142,0,0,37,,,,,,,,,,,,,,,,,,,,,,,
-79.9369231,40.4598148,0,0,38,,,,,,,,,,,,,,,,,,,,,,,
-79.9369312,40.4598153,0,0,39,,,,,,,,,,,,,,,,,,,,,,,
