col0,col1,col2,col3,col4,col5,col6
2010-2011,art_a,Art A,,,,
2010-2011,art_b,Art B,,,,
2010-2011,art_c,Art C,,,,
2010-2011,art_d,Art D,,,,
2010-2011,english_a,English A,,,,
2010-2011,english_b,English B,,,,
2010-2011,english_c,English C,,,,
2010-2011,english_d,English D,,,,
2010-2011,history_a,History A,,,,
2010-2011,history_b,History B,,,,
2010-2011,history_c,History C,,,,
2010-2011,history_d,History D,,,,
2010-2011,math_a,Math A,,,,
2010-2011,math_b,Math B,,,,
2010-2011,math_c,Math C,,,,
2010-2011,math_d,Math D,,,,
2010-2011,science_a,Science A,,,,
2010-2011,science_b,Science B,,,,
2010-2011,science_c,Science C,,,,
2010-2011,science_d,Science D,,,,
2010-2011,spanish_a,Spanish A,,,,
2010-2011,spanish_b,Spanish B,,,,
2010-2011,spanish_c,Spanish C,,,,
2010-2011,spanish_d,Spanish D,,,,
2011-2012,art_a,Art A,,,,
2011-2012,art_b,Art B,,,,
2011-2012,art_c,Art C,,,,
2011-2012,art_d,Art D,,,,
2011-2012,english_a,English A,,,,
2011-2012,english_b,English B,,,,
2011-2012,english_c,English C,,,,
2011-2012,english_d,English D,,,,
2011-2012,history_a,History A,,,,
2011-2012,history_b,History B,,,,
2011-2012,history_c,History C,,,,
2011-2012,history_d,History D,,,,
2011-2012,math_a,Math A,,,,
2011-2012,math_b,Math B,,,,
2011-2012,math_c,Math C,,,,
2011-2012,math_d,Math D,,,,
2011-2012,science_a,Science A,,,,
2011-2012,science_b,Science B,,,,
2011-2012,science_c,Science C,,,,
2011-2012,science_d,Science D,,,,
2011-2012,spanish_a,Spanish A,,,,
2011-2012,spanish_b,Spanish B,,,,
2011-2012,spanish_c,Spanish C,,,,
2011-2012,spanish_d,Spanish D,,,,
