col0,col1,col2,col3,col4,col5
52397,Leon 1.4,B,H5,2009,2012
52402,Leon 1.6 Reference,B,H5,2009,2010
54555,Leon 1.6 Hattrick,B,H5,2009,2010
54555,Leon 1.6 Hattrick,B,H5,2009,2010
55622,Leon 1.6 Good Stuff,B,H5,2010,2010
52401,Leon 1.6 Style,B,H5,2009,2010
52400,Leon 1.6 Businessline,B,H5,2009,2010
52400,Leon 1.6 Businessline,B,H5,2009,2010
52399,Leon 1.6 Businessline High,B,H5,2009,2010
52403,Leon 1.6 Sport,B,H5,2009,2010
55623,Leon 1.2 TSI Reference,B,H6,2010,2011
55623,Leon 1.2 TSI Reference,B,H6,2010,2011
55626,Leon 1.2 TSI Good Stuff,B,H6,2010,2011
55624,Leon 1.2 TSI Style,B,H6,2010,2011
55635,Leon 1.2 TSI Businessline,B,H6,2010,2011
55635,Leon 1.2 TSI Businessline,B,H6,2010,2011
55636,Leon 1.2 TSI Businessline High,B,H6,2010,2011
55625,Leon 1.2 TSI Sport,B,H6,2010,2011
55627,Leon 1.2 TSI Ecomotive Reference,B,H6,2010,2012
55627,Leon 1.2 TSI Ecomotive Reference,B,H6,2010,2012
55628,Leon 1.2 TSI Ecomotive Good Stuff,B,H6,2010,2011
61535,Leon 1.2 TSI Ecomotive COPA,B,H6,2011,2013
61536,Leon 1.2 TSI Ecomotive COPA Business,B,H6,2011,2013
61536,Leon 1.2 TSI Ecomotive COPA Business,B,H6,2011,2013
55629,Leon 1.2 TSI Ecomotive Style,B,H6,2010,2012
55637,Leon 1.2 TSI Ecomotive Businessline,B,H6,2010,2011
55638,Leon 1.2 TSI Ecomotive Businessline High,B,H6,2010,2011
55638,Leon 1.2 TSI Ecomotive Businessline High,B,H6,2010,2011
55630,Leon 1.2 TSI Ecomotive Sport,B,H6,2010,2011
52408,Leon 1.4 TSI Reference,B,H6,2009,2012
61537,Leon 1.4 TSI COPA Business,B,H6,2011,2012
61537,Leon 1.4 TSI COPA Business,B,H6,2011,2012
52407,Leon 1.4 TSI Style,B,H6,2009,2012
64467,Leon 1.4 TSI FR,B,H6,2011,2012
52406,Leon 1.4 TSI Businessline,B,H6,2009,2011
52406,Leon 1.4 TSI Businessline,B,H6,2009,2011
52405,Leon 1.4 TSI Businessline High,B,H6,2009,2011
52404,Leon 1.4 TSI Sport,B,H6,2009,2011
52410,Leon 1.8 TSI Style,B,H6,2009,2011
52410,Leon 1.8 TSI Style,B,H6,2009,2011
52409,Leon 1.8 TSI Style,B,A7,2009,2012
52416,Leon 1.8 TSI Businessline,B,H6,2009,2011
52415,Leon 1.8 TSI Businessline,B,A7,2009,2011
52415,Leon 1.8 TSI Businessline,B,A7,2009,2011
52414,Leon 1.8 TSI Businessline High,B,H6,2009,2011
52413,Leon 1.8 TSI Businessline High,B,A7,2009,2011
52412,Leon 1.8 TSI Sport,B,H6,2009,2011
52412,Leon 1.8 TSI Sport,B,H6,2009,2011
52411,Leon 1.8 TSI Sport,B,A7,2009,2011
62865,Leon 1.8 TSI FR,B,H6,2011,2013
62866,Leon 1.8 TSI FR,B,A7,2011,2013
62866,Leon 1.8 TSI FR,B,A7,2011,2013
53784,Leon 2.0 TSI FR,B,H6,2009,2012
53785,Leon 2.0 TSI FR,B,A6,2009,2012
53783,Leon 2.0 TSI Cupra,B,H6,2009,2011
53783,Leon 2.0 TSI Cupra,B,H6,2009,2011
54554,Leon 2.0 TSI Cupra R,B,H6,2009,2013
54936,Leon 1.6 TDI E-Ecomotive Reference,D,H5,2010,2012
61540,Leon 1.6 TDI E-Ecomotive COPA,D,H5,2011,2013
61540,Leon 1.6 TDI E-Ecomotive COPA,D,H5,2011,2013
61541,Leon 1.6 TDI E-Ecomotive COPA Business,D,H5,2011,2013
54937,Leon 1.6 TDI E-Ecomotive Style,D,H5,2010,2012
54938,Leon 1.6 TDI E-Ecomotive Businessline,D,H5,2010,2011
54938,Leon 1.6 TDI E-Ecomotive Businessline,D,H5,2010,2011
54939,Leon 1.6 TDI E-Ecomotive Businessline High,D,H5,2010,2011
55631,Leon 1.6 TDI Ecomotive Reference,D,H5,2010,2011
55634,Leon 1.6 TDI Ecomotive Good Stuff,D,H5,2010,2011
55634,Leon 1.6 TDI Ecomotive Good Stuff,D,H5,2010,2011
55632,Leon 1.6 TDI Ecomotive Style,D,H5,2010,2011
55639,Leon 1.6 TDI Ecomotive Businessline,D,H5,2010,2011
