col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
GET,/files/view/100KB?id=0,46,0,8,10.376906282584494,5.709867999939888,51.84793099988383,15.0,3.192673804382134,0.0,8,9,10,10,17,23,52,52,52,52,52
GET,/files/view/100KB?id=1,46,0,5,6.267011478267586,4.431660000136617,28.1826519999413,15.0,3.192673804382134,0.0,5,5,6,6,11,12,28,28,28,28,28
GET,/files/view/100KB?id=2,46,0,5,6.747142978265006,4.106857999886415,35.531700999854365,15.0,3.192673804382134,0.0,5,5,6,6,9,21,36,36,36,36,36
GET,/files/view/100KB?id=3,46,0,5,6.310677630450379,3.971046000060596,20.056988000305864,15.0,3.192673804382134,0.0,5,5,6,6,7,19,20,20,20,20,20
GET,/files/view/100KB?id=4,46,0,5,7.235088478281519,4.134973999953218,20.531322000351796,15.0,3.192673804382134,0.0,5,6,7,8,15,18,21,21,21,21,21
GET,/files/view/100KB?id=5,46,0,6,9.026701521732951,4.2034960001728905,32.61169200004588,15.0,3.192673804382134,0.0,6,8,12,12,17,28,33,33,33,33,33
GET,/files/view/100KB?id=6,46,0,6,7.93229263040698,4.287033999844425,19.671444999858068,15.0,3.192673804382134,0.0,6,8,10,10,15,18,20,20,20,20,20
GET,/files/view/100KB?id=7,46,0,5,7.599785652186967,3.918462000001455,22.82801699993797,15.0,3.192673804382134,0.0,6,7,8,10,14,17,23,23,23,23,23
GET,/files/view/100KB?id=8,46,0,7,10.89993423913612,4.47279099989828,38.9649459998509,15.0,3.192673804382134,0.0,8,13,14,17,21,28,39,39,39,39,39
GET,/files/view/100KB?id=9,46,0,5,8.757395760846482,4.13600799993219,50.18588799975987,15.0,3.192673804382134,0.0,5,7,9,10,18,20,50,50,50,50,50
,Aggregated,460,0,6,8.115293665215848,3.918462000001455,51.84793099988383,15.0,31.926738043821334,0.0,6,7,8,10,16,20,28,33,52,52,52
