col0,col1,col2,col3,col4,col5,col6,col7,col8
0500000US27001,27001,Aitkin,52.0,0.3,51.7,0.2,52.5,0.3
0500000US27003,27003,Anoka,37.4,0.1,36.6,0.2,38.2,0.2
0500000US27005,27005,Becker,42.6,0.5,42.1,0.6,43.3,0.4
0500000US27007,27007,Beltrami,33.4,0.3,31.5,0.6,35.1,0.3
0500000US27009,27009,Benton,34.6,0.3,33.3,0.6,36.5,0.8
0500000US27011,27011,Big Stone,49.3,0.6,48.0,0.9,50.8,0.9
0500000US27013,27013,Blue Earth,30.0,0.1,29.5,0.2,30.7,0.3
0500000US27015,27015,Brown,43.1,0.4,41.6,0.6,44.9,0.3
0500000US27017,27017,Carlton,41.2,0.4,40.4,0.7,42.0,0.5
0500000US27019,27019,Carver,36.6,0.3,35.8,0.3,37.3,0.4
0500000US27021,27021,Cass,47.5,0.3,47.3,0.2,47.9,0.3
0500000US27023,27023,Chippewa,42.8,0.7,41.0,1.7,44.2,0.9
0500000US27025,27025,Chisago,39.2,0.4,37.7,0.6,40.4,0.4
0500000US27027,27027,Clay,32.1,0.3,31.6,0.5,32.5,0.3
0500000US27029,27029,Clearwater,42.7,0.4,41.2,0.7,44.6,0.5
0500000US27031,27031,Cook,50.2,0.3,49.6,0.5,51.1,0.4
0500000US27033,27033,Cottonwood,44.4,0.9,44.1,1.4,45.0,2.1
0500000US27035,27035,Crow Wing,43.1,0.3,42.2,0.4,44.2,0.3
0500000US27037,27037,Dakota,37.1,0.2,36.0,0.2,38.1,0.2
0500000US27039,27039,Dodge,37.2,0.4,36.4,0.5,37.6,0.5
0500000US27041,27041,Douglas,43.9,0.3,42.2,0.7,45.3,0.2
0500000US27043,27043,Faribault,46.2,0.4,43.2,0.9,48.1,0.4
0500000US27045,27045,Fillmore,42.8,0.3,41.8,0.4,44.2,0.3
0500000US27047,27047,Freeborn,44.5,0.3,43.0,0.6,45.9,0.5
0500000US27049,27049,Goodhue,42.3,0.4,40.9,0.5,43.9,0.5
0500000US27051,27051,Grant,47.0,0.3,45.8,0.6,48.1,0.3
0500000US27053,27053,Hennepin,36.0,0.2,35.1,0.1,37.1,0.1
0500000US27055,27055,Houston,44.6,0.3,43.4,0.5,45.6,0.5
0500000US27057,27057,Hubbard,47.2,0.3,46.8,0.4,47.5,0.3
0500000US27059,27059,Isanti,38.2,0.4,37.2,0.6,39.0,0.6
0500000US27061,27061,Itasca,45.5,0.1,44.4,0.3,46.7,0.4
0500000US27063,27063,Jackson,44.1,0.5,42.6,0.7,45.3,0.4
0500000US27065,27065,Kanabec,43.0,0.7,41.9,0.5,44.1,0.7
0500000US27067,27067,Kandiyohi,40.1,0.3,37.9,0.6,42.4,0.4
0500000US27069,27069,Kittson,48.1,0.5,47.3,0.6,48.9,0.4
0500000US27071,27071,Koochiching,46.7,0.5,45.7,0.5,47.5,0.5
0500000US27073,27073,Lac Qui Parle,49.2,0.2,47.3,0.5,50.4,0.3
0500000US27075,27075,Lake,48.8,0.4,48.9,0.6,48.8,0.5
0500000US27077,27077,Lake of the Woods,48.5,0.4,48.5,0.6,48.7,1.6
0500000US27079,27079,Le Sueur,40.6,0.4,40.6,0.6,40.7,0.5
0500000US27081,27081,Lincoln,46.7,0.5,44.8,0.3,49.0,0.5
0500000US27083,27083,Lyon,34.7,0.3,33.7,0.5,36.0,0.7
0500000US27087,27087,Mahnomen,37.1,0.5,35.8,0.5,38.2,0.4
0500000US27089,27089,Marshall,44.2,0.3,43.2,0.6,44.9,0.4
0500000US27091,27091,Martin,45.5,0.4,44.1,0.6,47.4,0.7
0500000US27085,27085,McLeod,39.4,0.4,38.0,0.6,41.4,0.6
0500000US27093,27093,Meeker,41.7,0.3,41.1,0.6,42.4,0.6
0500000US27095,27095,Mille Lacs,40.0,0.5,38.1,0.6,41.5,0.6
0500000US27097,27097,Morrison,40.8,0.3,40.1,0.4,41.6,0.3
0500000US27099,27099,Mower,38.6,0.3,37.8,0.7,39.8,0.9
0500000US27101,27101,Murray,47.0,0.3,46.1,0.5,47.9,0.4
0500000US27103,27103,Nicollet,34.3,0.6,34.3,0.8,34.3,0.8
0500000US27105,27105,Nobles,36.9,0.4,35.3,0.9,37.9,0.5
0500000US27107,27107,Norman,45.1,0.3,44.0,0.5,46.3,0.6
0500000US27109,27109,Olmsted,36.4,0.2,35.5,0.2,37.5,0.3
0500000US27111,27111,Otter Tail,46.4,0.2,45.3,0.2,47.7,0.3
0500000US27113,27113,Pennington,39.3,0.5,36.6,1.0,40.9,1.1
0500000US27115,27115,Pine,42.9,0.3,41.7,0.6,44.4,0.3
0500000US27117,27117,Pipestone,42.7,0.6,40.5,1.2,45.2,0.9
0500000US27119,27119,Polk,39.8,0.5,37.3,0.5,42.3,0.5
0500000US27121,27121,Pope,46.0,0.3,44.1,0.6,47.7,0.5
0500000US27123,27123,Ramsey,34.6,0.1,33.4,0.2,35.8,0.2
0500000US27125,27125,Red Lake,42.2,0.6,41.2,1.1,43.5,1.6
0500000US27127,27127,Redwood,42.6,0.3,41.8,0.6,43.5,0.5
0500000US27129,27129,Renville,43.9,0.4,43.2,0.6,44.9,0.6
0500000US27131,27131,Rice,35.4,0.3,34.2,0.6,36.7,0.7
0500000US27133,27133,Rock,41.6,1.0,40.4,0.7,42.9,1.0
0500000US27135,27135,Roseau,40.9,0.4,40.8,0.5,41.0,0.8
0500000US27139,27139,Scott,35.1,0.2,34.7,0.1,35.6,0.2
0500000US27141,27141,Sherburne,34.7,0.2,34.2,0.3,35.1,0.3
0500000US27143,27143,Sibley,40.9,0.5,39.9,1.0,42.2,0.4
0500000US27137,27137,St. Louis,40.8,0.2,39.3,0.3,42.6,0.2
0500000US27145,27145,Stearns,33.4,0.2,32.7,0.2,34.3,0.2
0500000US27147,27147,Steele,39.4,0.5,38.6,1.0,40.1,0.6
0500000US27149,27149,Stevens,33.3,0.6,31.7,1.1,34.8,1.3
0500000US27151,27151,Swift,44.4,0.3,42.4,1.0,45.7,0.4
0500000US27153,27153,Todd,42.2,0.3,41.5,0.6,43.1,0.5
0500000US27155,27155,Traverse,47.9,0.4,45.6,0.5,49.5,0.5
0500000US27157,27157,Wabasha,43.3,0.3,42.6,0.5,44.0,0.4
0500000US27159,27159,Wadena,43.4,0.3,42.4,0.9,44.1,0.8
0500000US27161,27161,Waseca,39.4,0.6,38.3,1.1,40.3,1.3
0500000US27163,27163,Washington,38.5,0.3,37.3,0.3,39.5,0.3
0500000US27165,27165,Watonwan,39.6,0.9,37.5,2.6,41.1,2.2
0500000US27167,27167,Wilkin,43.0,0.6,42.9,0.8,43.3,1.4
0500000US27169,27169,Winona,33.4,0.4,33.0,0.5,33.9,0.6
0500000US27171,27171,Wright,34.8,0.3,34.4,0.3,35.2,0.2
0500000US27173,27173,Yellow Medicine,43.2,0.8,41.1,0.9,45.3,0.3
0,0,Minnesota,41.39,0.39,40.28,0.61,42.5,0.56
