col0,col1,col2,col3,col4,col5
0,1,Expression_dopamine,4.0,Dopamine,CHEBI:18243
1,2,Expression_dopamine 1 receptor,4.0,Dopamine 1 receptor,NIFEXT:5845
2,3,Expression_dopamine 2 receptor,4.0,Dopamine 2 receptor,NIFEXT:5833
3,4,Expression_parvalbumin,4.0,Parvalbumin,NIFEXT:6
4,5,Expression_calbindin,4.0,Calbindin,NLX_MOL:1006006
5,6,Expression_calretinin,4.0,Calretinin,NIFEXT:5
6,7,Expression_vasopressin,4.0,Vasopressin,DB:00067
7,8,Expression_somatostatin,4.0,Somatostatin,NIFEXT:5116
8,9,Expression_nitric oxide synthase,4.0,Nitric oxide synthase,PR:000011326
9,10,Expression_neuropeptide Y,4.0,Neuropeptide Y,NIFEXT:5090
10,11,Region_dorsal striatum,1.0,Dorsal striatum,NLX:144489
11,12,Morphology_spiny high density,2.0,Spiny high density,NLX:146270
12,13,Region_substantia nigra,1.0,Substantia nigra,BIRNLEX:789
13,14,Expression_tyrosine hydroxylase,4.0,Tyrosine hydroxylase,ILX:0112125
14,15,Expression_glutamate receptor 1,4.0,Glutamate receptor 1,NLXMOL:20090504
15,16,Expression_glutamate receptor 1 mRNA,4.0,Glutamate receptor 1 mRNA,
16,17,Expression_NMDA receptor mRNA,4.0,NMDA receptor mRNA,NIFEXT:5250
17,18,Expression_dopamine 1 receptor mRNA,4.0,Dopamine 1 receptor mRNA,
18,19,Expression_dopamine 2 receptor mRNA,4.0,Dopamine 2 receptor mRNA,
19,20,Morphology_medium size,2.0,Medium size,NLX:45865
20,21,Region_striatum,1.0,Striatum,UBERON:0002435
21,22,Expression_choline acetyltransferase,4.0,Choline acetyltransferase,ILX:0102129
22,23,Expression_enkephalin mRNA,4.0,Enkephalin mRNA,
23,24,Expression_dynorphin mRNA,4.0,Dynorphin mRNA,
24,25,Expression_glutamic acid decarboxylase,4.0,Glutamic acid decarboxylase,NLX:203
25,26,Expression_met enkephalin,4.0,Met enkephalin,NLX:94955
26,27,Expression_substance p,4.0,Substance P,NIFEXT:5117
27,28,Morphology_small size,2.0,Small size,NLX:85169
28,29,Expression_pre-proenkephalin A mRNA,4.0,Pre-proenkephalin A mRNA,
29,30,Expression_dopamine receptor 3 mRNA,4.0,Dopamine receptor 3 mRNA,
30,32,Expression_vesicular monoamine transporter 2,4.0,Vesicular monoamine transporter-2,
31,33,Expression_phosphate activated glutaminase,4.0,Phosphate activated glutaminase,
32,34,Region_external globus pallidus,1.0,External globus pallidus,UBERON:0002476
33,35,Expression_NADPHd,4.0,NADPHd,
34,37,Expression_huntingtin,4.0,Huntingtin,
35,38,Expression_GAD67 mRNA,4.0,GAD67 mRNA,
36,39,Expression_parvalbumin mRNA,4.0,Parvalbumin mRNA,
37,40,Morphology_large size,2.0,Large size,NLX:10930
38,41,Expression_basic fibroblast growth factor,4.0,Basic fibroblast growth factor,
39,42,Expression_GABA,4.0,GABA,SAO:229636300
40,43,Expression_GAD65 mRNA,4.0,GAD65 mRNA,
41,44,Expression_glutamine synthetase,4.0,Glutamine synthetase,
42,45,Expression_GAD mRNA,4.0,GAD mRNA,
43,46,Expression_apolipoprotein D,4.0,Apolipoprotein D,
44,47,Expression_cannabinoid receptor 1,4.0,Cannabinoid receptor 1,NIFEXT:6899
45,48,Expression_GFAP,4.0,GFAP,
46,49,Expression_CD11b,4.0,CD11b,
47,50,Expression_lipocortin 1,4.0,Lipocortin 1,
48,51,Expression_phosphotyrosine,4.0,Phosphotyrosine,
49,52,Expression_S100-beta,4.0,S100-beta,
50,53,Expression_muscarinergic receptor 2,4.0,Muscarinergic receptor 2,NIFEXT:7946
51,54,Expression_kappa opioid receptor,,Kappa opioid receptor,NIFEXT:5660
52,55,Expression_PSA-NCAM,4.0,PSA-NCAM,
53,56,Expression_VGLUT1,4.0,VGLUT1,NLXMOL:1006007
54,57,Expression_pre-proenkephalin mRNA,4.0,Pre-proenkephalin mRNA,
55,58,Expression_pre-protachykinin mRNA,,Pre-protachykinin mRNA,
56,59,Region_striosome,1.0,Striosome,UBERON:0027371
57,60,Region_matrix,1.0,Matrix,UBERON:0027368
58,61,Expression_pre-prosomatostatin mRNA,4.0,Pre-prosomatostatin mRNA,
59,62,Expression_VGLUT2,4.0,VGLUT2,NLXMOL:1006009
60,63,Expression_VGAT,4.0,VGAT,
61,64,Expression_XPA,4.0,XPA,
62,65,Expression_XPB,4.0,XPB,
63,66,Expression_DARPP-32,4.0,DARPP-32,
64,67,Expression_enkephalin,4.0,Enkephalin,
65,68,Expression_glucocorticoid receptor,4.0,Glucocorticoid receptor,
66,69,Expression_c-fos,4.0,C-fos,
67,70,Expression_,4.0,M2 receptor / ChAT,
68,71,Electrophysiology_high frequency tonic firing,3.0,High frequency tonic firing,
69,73,Region_>96 micrometre from striatopallidal border,1.0,> 96 micrometre from striatopallidal border,
70,74,Region_<96 micrometre from striatopallidal border,1.0,< 96 micrometre from striatopallidal border,
71,75,Expression_VIP,4.0,VIP,NIFEXT:5148
72,76,Expression_cholecystokinin,4.0,Cholecystokinin,NIFEXT:5068
73,77,Electrophysiology_dopaminergic neuron,3.0,Dopaminergic neuron,
74,78,Electrophysiology_unspecified,3.0,,
