col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
4,1,t,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5,4,t,2,0.0,3.0,1.8,1.0,2,0.0,10.0,4.0,2,0.0,0.0,5.0
6,6,t,2,0.0,3.0,2.0,20.0,2,0.0,5.0,0.0,2,0.0,0.0,0.0
7,6,t,2,0.0,3.0,1.0,20.0,2,0.0,0.0,0.0,2,0.0,0.0,5.0
8,5,t,2,8.0,6.0,2.0,15.0,2,-8.0,0.0,0.0,2,0.0,0.0,0.0
9,5,t,2,-8.0,3.0,2.0,15.0,2,8.0,0.0,0.0,2,0.0,0.0,0.0
10,5,t,2,-8.0,9.0,2.0,15.0,2,8.0,0.0,0.0,2,0.0,0.0,0.0
11,5,t,2,8.0,12.0,2.0,15.0,2,-8.0,0.0,0.0,2,0.0,0.0,0.0
12,5,t,2,-8.0,15.0,2.0,15.0,2,8.0,0.0,0.0,2,0.0,0.0,0.0
13,5,t,2,8.0,18.0,2.0,15.0,2,-8.0,0.0,0.0,2,0.0,0.0,0.0
15,7,t,2,0.0,4.0,5.0,20.0,2,0.0,0.0,0.0,2,0.0,0.0,5.0
16,8,f,2,10.0,10.0,0.0,1.0,2,0.0,10.0,1.0,2,10.0,10.0,10.0
17,10,t,2,0.3,0.0,1.5,2.0,2,0.0,8.0,3.0,2,0.0,0.0,0.0
20,11,f,2,0.0,10.0,10.0,1.0,2,0.0,0.0,0.2,2,0.0,0.0,0.0
21,11,f,2,2.0,10.0,10.0,1.0,2,0.0,0.0,0.2,2,0.0,0.0,0.0
22,12,f,2,0.0,2.0,0.0,1.0,2,0.0,0.0,0.2,2,0.0,0.0,1.0
26,15,t,2,0.0,0.0,-2.0,1.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
28,5,t,2,8.0,6.0,2.0,15.0,2,-8.0,0.0,0.0,2,0.0,0.0,0.0
29,5,t,2,-8.0,3.0,2.0,15.0,2,8.0,0.0,0.0,2,0.0,0.0,0.0
30,5,t,2,-8.0,9.0,2.0,15.0,2,8.0,0.0,0.0,2,0.0,0.0,0.0
31,5,t,2,8.0,12.0,2.0,15.0,2,-8.0,0.0,0.0,2,0.0,0.0,0.0
