col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
,,CAN,,,,,,,,,CHAN_01
,,CAN,,,,,,,,,CHAN_03
,CAN,,,,,,,,,CHAN_04,
,,USA,,,,,,,,,CHAN_02
,GBR,,,,,,,,,CHAN_01,
,,GBR,,,,,,,,,CHAN_01
,,GBR,,,,,,,,,CHAN_02
,,GBR,,,,,,,,,CHAN_01
,GBR,,,,,,,,,CHAN_01,
,,USA,,,,,,,,,CHAN_04
,,USA,,,,,,,,,CHAN_05
,,USA,,,,,,,,,CHAN_04
,,CAN,,,,,,,,,CHAN_04
,,CAN,,,,,,,,,CHAN_03
,,GBR,,,,,,,,,CHAN_04
,,USA,,,,,,,,,CHAN_03
,,USA,,,,,,,,,CHAN_01
,,USA,,,,,,,,,CHAN_03
,,CAN,,,,,,,,,CHAN_03
,,CAN,,,,,,,,,CHAN_05
,USA,,,,,,,,,CHAN_03,
,GBR,,,,,,,,,CHAN_02,
,,GBR,,,,,,,,,CHAN_04
,USA,,,,,,,,,CHAN_01,
,,USA,,,,,,,,,CHAN_03
,USA,,,,,,,,,CHAN_03,
,,USA,,,,,,,,,CHAN_01
,USA,,,,,,,,,CHAN_02,
,USA,,,,,,,,,CHAN_02,
,,GBR,,,,,,,,,CHAN_02
,GBR,,,,,,,,,CHAN_03,
,,GBR,,,,,,,,,CHAN_03
,,GBR,,,,,,,,,CHAN_02
,,USA,,,,,,,,,CHAN_03
,GBR,,,,,,,,,CHAN_04,
,,GBR,,,,,,,,,CHAN_02
,,GBR,,,,,,,,,CHAN_03
,,USA,,,,,,,,,CHAN_02
,,CAN,,,,,,,,,CHAN_05
