col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
product_product_supplierinfo_18,base_res_partner_3,,,base_EUR,1,2,12,90.0,product_product_delivery_01_product_template,,,
product_product_supplierinfo_5,base_res_partner_1,,,base_EUR,1,2,5,1299.0,product_product_product_8_product_template,,,
product_product_supplierinfo_13,base_res_partner_1,,,base_EUR,1,4,5,1720.0,product_product_product_20_product_template,,,
product_product_supplierinfo_2bis,base_res_partner_4,,,base_EUR,1,3,3,785.0,product_product_product_6_product_template,,,
product_product_supplierinfo_7,base_res_partner_1,,,base_EUR,1,2,1,12.5,product_product_product_10_product_template,,,
product_product_supplierinfo_8,base_res_partner_1,,,base_EUR,1,2,1,14.0,product_product_product_11_product_template,,,
product_product_supplierinfo_10,base_res_partner_3,,,base_EUR,1,1,1,20.0,product_product_product_16_product_template,,,
product_product_supplierinfo_20,base_res_partner_1,,,base_EUR,1,5,1,35.0,product_product_delivery_02_product_template,,,
product_product_supplierinfo_21,base_res_partner_12,,,base_EUR,1,7,1,55.0,product_product_delivery_01_product_template,,,
product_product_supplierinfo_3,base_res_partner_1,,,base_EUR,1,3,1,65.0,product_product_product_7_product_template,,,
product_product_supplierinfo_19,base_res_partner_1,,,base_EUR,1,4,1,66.0,product_product_delivery_01_product_template,,,
product_product_supplierinfo_4,base_res_partner_4,,,base_EUR,1,3,1,72.0,product_product_product_7_product_template,,,
product_product_supplierinfo_9,base_res_partner_4,,,base_EUR,1,5,1,78.0,product_product_product_13_product_template,,,
product_product_supplierinfo_17,base_res_partner_2,,,base_EUR,1,4,1,390.0,product_product_delivery_02_product_template,,,
product_product_supplierinfo_1,base_res_partner_1,,,base_EUR,1,3,1,750.0,product_product_product_6_product_template,,,
product_product_supplierinfo_2,base_res_partner_4,,,base_EUR,1,3,1,790.0,product_product_product_6_product_template,,,
product_product_supplierinfo_11,base_res_partner_2,,,base_EUR,1,3,1,860.0,product_product_product_17_product_template,,,
product_product_supplierinfo_15,base_res_partner_2,,,base_EUR,1,3,1,876.0,product_product_product_24_product_template,,,
product_product_supplierinfo_6,base_res_partner_12,,,base_EUR,1,4,1,1399.0,product_product_product_8_product_template,,,
product_product_supplierinfo_12,base_res_partner_4,,,base_EUR,1,3,1,1700.0,product_product_product_20_product_template,,,
product_product_supplierinfo_14,base_res_partner_2,,,base_EUR,1,3,1,2010.0,product_product_product_22_product_template,,,
product_product_supplierinfo_16,base_res_partner_1,,,base_EUR,1,8,1,2870.0,product_product_product_25_product_template,,,
product_product_supplierinfo_22,base_res_partner_12,,,base_EUR,1,4,0,10.0,product_product_product_9_product_template,,,
product_product_supplierinfo_24,base_res_partner_1,,,base_EUR,1,3,0,12.5,product_product_product_12_product_template,,,
product_product_supplierinfo_25,base_res_partner_4,,,base_EUR,1,2,0,13.5,product_product_product_12_product_template,,,
product_product_supplierinfo_23,base_res_partner_1,,,base_EUR,1,10,0,3300.0,product_product_product_27_product_template,,,
