col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"8,243",74,0.90%,"7,350",53,0.70%,-19.70%,19_001,19.0,2.0,4.0,,
Adams,"4,482",43,1.00%,"3,930",58,1.50%,53.80%,19_002,19.0,2.0,4.0,,
Allamakee,"14,675",97,0.70%,"14,407",268,1.90%,181.40%,19_003,19.0,2.0,4.0,,
Appanoose,"13,721",491,3.60%,"12,698",275,2.20%,-39.50%,19_004,19.0,2.0,4.0,,
Audubon,"6,830",64,0.90%,"6,032",25,0.40%,-55.80%,19_005,19.0,2.0,4.0,,
Benton,"25,308",267,1.10%,"26,734",198,0.70%,-29.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"128,012","4,235",3.30%,"129,276","2,481",1.90%,-42.00%,19_007,19.0,2.0,4.0,,
Boone,"26,224",212,0.80%,"26,072",320,1.20%,51.80%,19_008,19.0,2.0,4.0,,
Bremer,"23,325",201,0.90%,"23,460",108,0.50%,-46.60%,19_009,19.0,2.0,4.0,,
Buchanan,"21,093",260,1.20%,"20,910",156,0.70%,-39.50%,19_010,19.0,2.0,4.0,,
Buena Vista,"20,411",259,1.30%,"19,601",295,1.50%,18.60%,19_011,19.0,2.0,4.0,,
Butler,"15,305",161,1.10%,"14,341",137,1.00%,-9.20%,19_012,19.0,2.0,4.0,,
Calhoun,"11,115",126,1.10%,"9,671",77,0.80%,-29.80%,19_013,19.0,2.0,4.0,,
Carroll,"21,421",170,0.80%,"20,674",122,0.60%,-25.60%,19_014,19.0,2.0,4.0,,
Cass,"14,684",220,1.50%,"13,758",191,1.40%,-7.30%,19_015,19.0,2.0,4.0,,
Cedar,"18,187",166,0.90%,"18,006",148,0.80%,-9.90%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"46,447",619,1.30%,"43,609",529,1.20%,-9.00%,19_017,19.0,2.0,4.0,,
Cherokee,"13,035",157,1.20%,"11,409",76,0.70%,-44.70%,19_018,19.0,2.0,4.0,,
Chickasaw,"13,095",160,1.20%,"12,017",107,0.90%,-27.10%,19_019,19.0,2.0,4.0,,
Clarke,"9,133",163,1.80%,"9,086",106,1.20%,-34.60%,19_020,19.0,2.0,4.0,,
Clay,"17,372",212,1.20%,"16,617",260,1.60%,28.20%,19_021,19.0,2.0,4.0,,
Clayton,"18,678",100,0.50%,"17,463",110,0.60%,17.70%,19_022,19.0,2.0,4.0,,
Clinton,"50,149","1,372",2.70%,"48,934","1,017",2.10%,-24.00%,19_023,19.0,2.0,4.0,,
Crawford,"16,942",238,1.40%,"16,416",275,1.70%,19.20%,19_024,19.0,2.0,4.0,,
Dallas,"40,750",252,0.60%,"61,950",430,0.70%,12.20%,19_025,19.0,2.0,4.0,,
Davis,"8,541",91,1.10%,"8,562",75,0.90%,-17.80%,19_026,19.0,2.0,4.0,,
Decatur,"8,689",161,1.90%,"8,231",138,1.70%,-9.50%,19_027,19.0,2.0,4.0,,
Delaware,"18,404",207,1.10%,"17,205",193,1.10%,-0.30%,19_028,19.0,2.0,4.0,,
Des Moines,"42,351","1,291",3.00%,"41,058","1,011",2.50%,-19.20%,19_029,19.0,2.0,4.0,,
Dickinson,"16,424",130,0.80%,"16,623",130,0.80%,-1.20%,19_030,19.0,2.0,4.0,,
Dubuque,"89,143","1,293",1.50%,"93,072","1,514",1.60%,12.10%,19_031,19.0,2.0,4.0,,
Emmet,"11,027",111,1.00%,"10,241",153,1.50%,48.40%,19_032,19.0,2.0,4.0,,
Fayette,"22,008",458,2.10%,"20,164",298,1.50%,-29.00%,19_033,19.0,2.0,4.0,,
Floyd,"16,900",301,1.80%,"15,910",191,1.20%,-32.60%,19_034,19.0,2.0,4.0,,
Franklin,"10,704",94,0.90%,"10,540",99,0.90%,7.00%,19_035,19.0,2.0,4.0,,
Fremont,"8,010",181,2.30%,"7,345",119,1.60%,-28.30%,19_036,19.0,2.0,4.0,,
Greene,"10,366",148,1.40%,"9,251",88,1.00%,-33.40%,19_037,19.0,2.0,4.0,,
Grundy,"12,369",66,0.50%,"12,177",58,0.50%,-10.70%,19_038,19.0,2.0,4.0,,
Guthrie,"11,353",134,1.20%,"10,833",65,0.60%,-49.20%,19_039,19.0,2.0,4.0,,
Hamilton,"16,438",183,1.10%,"15,238",166,1.10%,-2.10%,19_040,19.0,2.0,4.0,,
Hancock,"12,100",88,0.70%,"11,046",91,0.80%,13.30%,19_041,19.0,2.0,4.0,,
Hardin,"18,812",239,1.30%,"17,144",211,1.20%,-3.10%,19_042,19.0,2.0,4.0,,
Harrison,"15,666",181,1.20%,"15,328",191,1.20%,7.90%,19_043,19.0,2.0,4.0,,
Henry,"20,336",219,1.10%,"19,929",305,1.50%,42.10%,19_044,19.0,2.0,4.0,,
Howard,"9,932",101,1.00%,"9,410",110,1.20%,15.00%,19_045,19.0,2.0,4.0,,
Humboldt,"10,381",123,1.20%,"9,473",77,0.80%,-31.40%,19_046,19.0,2.0,4.0,,
Ida,"7,837",65,0.80%,"6,762",42,0.60%,-25.10%,19_047,19.0,2.0,4.0,,
Iowa,"15,671",108,0.70%,"15,811",117,0.70%,7.40%,19_048,19.0,2.0,4.0,,
Jackson,"20,296",274,1.40%,"19,728",265,1.30%,-0.50%,19_049,19.0,2.0,4.0,,
Jasper,"37,213",459,1.20%,"36,257",604,1.70%,35.10%,19_050,19.0,2.0,4.0,,
Jefferson,"16,181",287,1.80%,"15,472",274,1.80%,-0.20%,19_051,19.0,2.0,4.0,,
Johnson,"111,006","1,057",1.00%,"131,005","1,214",0.90%,-2.70%,19_052,19.0,2.0,4.0,,
Jones,"20,221",225,1.10%,"20,364",170,0.80%,-25.00%,19_053,19.0,2.0,4.0,,
Keokuk,"11,400",198,1.70%,"10,562",124,1.20%,-32.40%,19_054,19.0,2.0,4.0,,
Kossuth,"17,163",145,0.80%,"15,154",171,1.10%,33.60%,19_055,19.0,2.0,4.0,,
Lee,"38,052","1,164",3.10%,"35,447",795,2.20%,-26.70%,19_056,19.0,2.0,4.0,,
Linn,"191,701","3,162",1.60%,"209,226","2,560",1.20%,-25.80%,19_057,19.0,2.0,4.0,,
Louisa,"12,183",277,2.30%,"11,245",130,1.20%,-49.20%,19_058,19.0,2.0,4.0,,
Lucas,"9,422",219,2.30%,"9,179",156,1.70%,-26.90%,19_059,19.0,2.0,4.0,,
Lyon,"11,763",91,0.80%,"11,172",58,0.50%,-32.90%,19_119,19.0,2.0,4.0,,
Madison,"14,019",98,0.70%,"15,409",130,0.80%,20.70%,19_121,19.0,2.0,4.0,,
Mahaska,"22,335",435,1.90%,"22,000",476,2.20%,11.10%,19_123,19.0,2.0,4.0,,
Marion,"32,052",332,1.00%,"32,682",329,1.00%,-2.80%,19_125,19.0,2.0,4.0,,
Marshall,"39,311",899,2.30%,"39,259",765,1.90%,-14.80%,19_127,19.0,2.0,4.0,,
