col0,col1,col2,col3,col4
Glasgow City,227,827,0.2744860943,http://statistics.data.gov.uk/id/statistical-geography/S12000046
Inverclyde,25,127,0.1968503937,http://statistics.data.gov.uk/id/statistical-geography/S12000018
Dundee City,39,210,0.1857142857,http://statistics.data.gov.uk/id/statistical-geography/S12000042
West Dunbartonshire,23,136,0.1691176471,http://statistics.data.gov.uk/id/statistical-geography/S12000039
Clackmannanshire,12,76,0.1578947368,http://statistics.data.gov.uk/id/statistical-geography/S12000005
North Ayrshire,32,217,0.1474654378,http://statistics.data.gov.uk/id/statistical-geography/S12000021
Renfrewshire,35,252,0.1388888889,http://statistics.data.gov.uk/id/statistical-geography/S12000038
East Ayrshire,22,184,0.1195652174,http://statistics.data.gov.uk/id/statistical-geography/S12000008
North Lanarkshire,54,491,0.1099796334,http://statistics.data.gov.uk/id/statistical-geography/S12000044
South Lanarkshire,34,480,0.0708333333,http://statistics.data.gov.uk/id/statistical-geography/S12000029
Argyll and Bute,9,144,0.0625,http://statistics.data.gov.uk/id/statistical-geography/S12000035
South Ayrshire,10,171,0.0584795322,http://statistics.data.gov.uk/id/statistical-geography/S12000028
City of Edinburgh,37,650,0.0569230769,http://statistics.data.gov.uk/id/statistical-geography/S12000036
Falkirk,13,238,0.0546218487,http://statistics.data.gov.uk/id/statistical-geography/S12000014
Fife,30,556,0.0539568345,http://statistics.data.gov.uk/id/statistical-geography/S12000015
Dumfries and Galloway,8,228,0.0350877193,http://statistics.data.gov.uk/id/statistical-geography/S12000006
Stirling,4,131,0.0305343511,http://statistics.data.gov.uk/id/statistical-geography/S12000030
West Lothian,6,245,0.0244897959,http://statistics.data.gov.uk/id/statistical-geography/S12000040
Highland,8,346,0.0231213873,http://statistics.data.gov.uk/id/statistical-geography/S12000017
East Renfrewshire,3,140,0.0214285714,http://statistics.data.gov.uk/id/statistical-geography/S12000011
Aberdeen City,6,314,0.0191082803,http://statistics.data.gov.uk/id/statistical-geography/S12000033
Scottish Borders,3,159,0.0188679245,http://statistics.data.gov.uk/id/statistical-geography/S12000026
Angus,3,167,0.0179640719,http://statistics.data.gov.uk/id/statistical-geography/S12000041
East Dunbartonshire,2,155,0.0129032258,http://statistics.data.gov.uk/id/statistical-geography/S12000045
Perth and Kinross,2,209,0.009569378,http://statistics.data.gov.uk/id/statistical-geography/S12000024
Midlothian,1,132,0.0075757576,http://statistics.data.gov.uk/id/statistical-geography/S12000019
East Lothian,1,142,0.0070422535,http://statistics.data.gov.uk/id/statistical-geography/S12000010
Aberdeenshire,1,358,0.0027932961,http://statistics.data.gov.uk/id/statistical-geography/S12000034
Eilean Siar,0,45,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000013
Moray,0,140,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000020
Orkney Islands,0,33,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000023
Shetland Islands,0,37,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000027
