249,if (utf && HAS_EXTRALEN(cc[-1])) cc += GET_EXTRALEN(cc[-1]);
250,#endif
251,break;
252,
253,case OP_TYPEEXACT:
254,"branchlength += GET2(cc,1);"
255,cc += 2 + IMM2_SIZE + ((cc[1 + IMM2_SIZE] == OP_PROP
256,|| cc[1 + IMM2_SIZE] == OP_NOTPROP)? 2 : 0);
257,break;
258,
259,/* Handle single-char non-literal matchers */
260,
261,case OP_PROP:
262,case OP_NOTPROP:
263,cc += 2;
264,/* Fall through */
265,
266,case OP_NOT_DIGIT:
267,case OP_DIGIT:
268,case OP_NOT_WHITESPACE:
269,case OP_WHITESPACE:
270,case OP_NOT_WORDCHAR:
271,case OP_WORDCHAR:
272,case OP_ANY:
273,case OP_ALLANY:
274,case OP_EXTUNI:
275,case OP_HSPACE:
276,case OP_NOT_HSPACE:
277,case OP_VSPACE:
278,case OP_NOT_VSPACE:
279,branchlength++;
280,cc++;
281,break;
282,
283,"/* ""Any newline"" might match two characters, but it also might match just"
284,one. */
285,
286,case OP_ANYNL:
287,branchlength += 1;
288,cc++;
289,break;
290,
291,/* The single-byte matcher means we can't proceed in UTF-8 mode. (In
292,"non-UTF-8 mode \C will actually be turned into OP_ALLANY, so won't ever"
293,"appear, but leave the code, just in case.) */"
294,
295,case OP_ANYBYTE:
296,#ifdef SUPPORT_UTF
297,if (utf) return -1;
298,#endif
299,branchlength++;
300,cc++;
301,break;
302,
303,"/* For repeated character types, we have to test for \p and \P, which have"
304,an extra two bytes of parameters. */
305,
306,case OP_TYPESTAR:
307,case OP_TYPEMINSTAR:
308,case OP_TYPEQUERY:
309,case OP_TYPEMINQUERY:
310,case OP_TYPEPOSSTAR:
311,case OP_TYPEPOSQUERY:
312,if (cc[1] == OP_PROP || cc[1] == OP_NOTPROP) cc += 2;
313,cc += PRIV(OP_lengths)[op];
314,break;
315,
316,case OP_TYPEUPTO:
317,case OP_TYPEMINUPTO:
318,case OP_TYPEPOSUPTO:
319,if (cc[1 + IMM2_SIZE] == OP_PROP
320,|| cc[1 + IMM2_SIZE] == OP_NOTPROP) cc += 2;
321,cc += PRIV(OP_lengths)[op];
322,break;
323,
324,/* Check a class for variable quantification */
325,
326,#if defined SUPPORT_UTF || !defined COMPILE_PCRE8
327,case OP_XCLASS:
328,"cc += GET(cc, 1) - PRIV(OP_lengths)[OP_CLASS];"
329,/* Fall through */
330,#endif
331,
332,case OP_CLASS:
333,case OP_NCLASS:
334,cc += PRIV(OP_lengths)[OP_CLASS];
335,
336,switch (*cc)
337,{
338,case OP_CRPLUS:
339,case OP_CRMINPLUS:
340,branchlength++;
341,/* Fall through */
342,
343,case OP_CRSTAR:
344,case OP_CRMINSTAR:
345,case OP_CRQUERY:
346,case OP_CRMINQUERY:
347,cc++;
348,break;
349,
350,case OP_CRRANGE:
351,case OP_CRMINRANGE:
352,"branchlength += GET2(cc,1);"
353,cc += 1 + 2 * IMM2_SIZE;
354,break;
355,
356,default:
357,branchlength++;
358,break;
359,}
360,break;
361,
362,/* Backreferences and subroutine calls are treated in the same way: we find
363,"the minimum length for the subpattern. A recursion, however, causes an"
364,a flag to be set that causes the length of this branch to be ignored. The
365,logic is that a recursion can only make sense if there is another
366,alternation that stops the recursing. That will provide the minimum length
367,(when no recursion happens). A backreference within the group that it is
368,referencing behaves in the same way.
369,
370,"If PCRE_JAVASCRIPT_COMPAT is set, a backreference to an unset bracket"
371,"matches an empty string (by default it causes a matching failure), so in"
372,that case we must set the minimum length to zero. */
373,
374,case OP_REF:
375,case OP_REFI:
376,if ((options & PCRE_JAVASCRIPT_COMPAT) == 0)
377,{
378,"ce = cs = (pcre_uchar *)PRIV(find_bracket)(startcode, utf, GET2(cc, 1));"
379,if (cs == NULL) return -2;
380,"do ce += GET(ce, 1); while (*ce == OP_ALT);"
381,if (cc > cs && cc < ce)
382,{
383,d = 0;
384,had_recurse = TRUE;
385,}
386,else
387,{
388,"d = find_minlength(cs, startcode, options, recurse_depth);"
389,}
390,}
391,else d = 0;
392,cc += 1 + IMM2_SIZE;
393,
394,/* Handle repeated back references */
395,
396,switch (*cc)
397,{
398,case OP_CRSTAR:
399,case OP_CRMINSTAR:
400,case OP_CRQUERY:
401,case OP_CRMINQUERY:
402,min = 0;
403,cc++;
404,break;
405,
406,case OP_CRPLUS:
407,case OP_CRMINPLUS:
408,min = 1;
409,cc++;
410,break;
411,
412,case OP_CRRANGE:
413,case OP_CRMINRANGE:
414,"min = GET2(cc, 1);"
415,cc += 1 + 2 * IMM2_SIZE;
416,break;
417,
418,default:
419,min = 1;
420,break;
421,}
422,
423,branchlength += min * d;
424,break;
425,
426,"/* We can easily detect direct recursion, but not mutual recursion. This is"
427,caught by a recursion depth count. */
428,
429,case OP_RECURSE:
430,"cs = ce = (pcre_uchar *)startcode + GET(cc, 1);"
431,"do ce += GET(ce, 1); while (*ce == OP_ALT);"
432,if ((cc > cs && cc < ce) || recurse_depth > 10)
433,had_recurse = TRUE;
434,else
435,{
436,"branchlength += find_minlength(cs, startcode, options, recurse_depth + 1);"
437,}
438,cc += 1 + LINK_SIZE;
439,break;
440,
441,/* Anything else does not or need not match a character. We can get the
442,"item's length from the table, but for those that can match zero occurrences"
443,"of a character, we must take special action for UTF-8 characters. As it"
444,"happens, the ""NOT"" versions of these opcodes are used at present only for"
445,"ASCII characters, so they could be omitted from this list. However, in"
446,"future that may change, so we include them here so as not to leave a"
447,gotcha for a future maintainer. */
448,
449,case OP_UPTO:
450,case OP_UPTOI:
451,case OP_NOTUPTO:
452,case OP_NOTUPTOI:
453,case OP_MINUPTO:
454,case OP_MINUPTOI:
455,case OP_NOTMINUPTO:
456,case OP_NOTMINUPTOI:
457,case OP_POSUPTO:
458,case OP_POSUPTOI:
459,case OP_NOTPOSUPTO:
460,case OP_NOTPOSUPTOI:
461,
462,case OP_STAR:
463,case OP_STARI:
464,case OP_NOTSTAR:
465,case OP_NOTSTARI:
466,case OP_MINSTAR:
467,case OP_MINSTARI:
468,case OP_NOTMINSTAR:
469,case OP_NOTMINSTARI:
470,case OP_POSSTAR:
471,case OP_POSSTARI:
472,case OP_NOTPOSSTAR:
473,case OP_NOTPOSSTARI:
474,
475,case OP_QUERY:
476,case OP_QUERYI:
477,case OP_NOTQUERY:
478,case OP_NOTQUERYI:
479,case OP_MINQUERY:
480,case OP_MINQUERYI:
481,case OP_NOTMINQUERY:
482,case OP_NOTMINQUERYI:
483,case OP_POSQUERY:
484,case OP_POSQUERYI:
485,case OP_NOTPOSQUERY:
486,case OP_NOTPOSQUERYI:
487,
488,cc += PRIV(OP_lengths)[op];
489,#ifdef SUPPORT_UTF
490,if (utf && HAS_EXTRALEN(cc[-1])) cc += GET_EXTRALEN(cc[-1]);
491,#endif
492,break;
493,
494,"/* Skip these, but we need to add in the name length. */"
495,
496,case OP_MARK:
497,case OP_PRUNE_ARG:
498,case OP_SKIP_ARG:
499,case OP_THEN_ARG:
500,cc += PRIV(OP_lengths)[op] + cc[1];
501,break;
502,
503,/* The remaining opcodes are just skipped over. */
504,
505,case OP_CLOSE:
506,case OP_COMMIT:
507,case OP_FAIL:
508,case OP_PRUNE:
509,case OP_SET_SOM:
510,case OP_SKIP:
511,case OP_THEN:
512,cc += PRIV(OP_lengths)[op];
513,break;
514,
515,/* This should not occur: we list all opcodes explicitly so that when
516,new ones get added they are properly considered. */
517,
518,default:
519,return -3;
520,}
521,}
522,/* Control never gets here */
523,}
524,
525,
526,
527,/*************************************************
528,* Set a bit and maybe its alternate case *
529,*************************************************/
530,
531,"/* Given a character, set its first byte's bit in the table, and also the"
532,corresponding bit for the other version of a letter if we are caseless. In
533,"UTF-8 mode, for characters greater than 127, we can only do the caseless thing"
534,when Unicode property support is available.
535,
536,Arguments:
537,start_bits points to the bit map
538,p points to the character
539,caseless the caseless flag
540,cd the block with char table pointers
541,utf TRUE for UTF-8 / UTF-16 mode
542,
543,Returns: pointer after the character
544,*/
545,
546,static const pcre_uchar *
547,"set_table_bit(pcre_uint8 *start_bits, const pcre_uchar *p, BOOL caseless,"
548,"compile_data *cd, BOOL utf)"
549,{
550,unsigned int c = *p;
551,
552,#ifdef COMPILE_PCRE8
553,SET_BIT(c);
554,
555,#ifdef SUPPORT_UTF
556,if (utf && c > 127)
557,{
558,"GETCHARINC(c, p);"
559,#ifdef SUPPORT_UCP
560,if (caseless)
561,{
562,pcre_uchar buff[6];
563,c = UCD_OTHERCASE(c);
564,"(void)PRIV(ord2utf)(c, buff);"
565,SET_BIT(buff[0]);
566,}
567,#endif
568,return p;
569,}
570,#endif
571,
572,"/* Not UTF-8 mode, or character is less than 127. */"
573,
574,if (caseless && (cd->ctypes[c] & ctype_letter) != 0) SET_BIT(cd->fcc[c]);
575,return p + 1;
576,#endif
577,
578,#ifdef COMPILE_PCRE16
579,if (c > 0xff)
580,{
581,c = 0xff;
582,caseless = FALSE;
583,}
584,SET_BIT(c);
585,
586,#ifdef SUPPORT_UTF
587,if (utf && c > 127)
588,{
589,"GETCHARINC(c, p);"
590,#ifdef SUPPORT_UCP
591,if (caseless)
592,{
593,c = UCD_OTHERCASE(c);
594,if (c > 0xff)
595,c = 0xff;
596,SET_BIT(c);
597,}
598,#endif
599,return p;
600,}
601,#endif
602,
603,if (caseless && (cd->ctypes[c] & ctype_letter) != 0) SET_BIT(cd->fcc[c]);
604,return p + 1;
605,#endif
606,}
607,
608,
609,
610,/*************************************************
611,* Set bits for a positive character type *
612,*************************************************/
613,
614,"/* This function sets starting bits for a character type. In UTF-8 mode, we can"
615,"only do a direct setting for bytes less than 128, as otherwise there can be"
616,"confusion with bytes in the middle of UTF-8 characters. In a ""traditional"""
617,"environment, the tables will only recognize ASCII characters anyway, but in at"
618,"least one Windows environment, some higher bytes bits were set in the tables."
619,So we deal with that case by considering the UTF-8 encoding.
620,
621,Arguments:
622,start_bits the starting bitmap
623,cbit type the type of character wanted
624,table_limit 32 for non-UTF-8; 16 for UTF-8
625,cd the block with char table pointers
626,
627,Returns: nothing
628,*/
629,
630,static void
631,"set_type_bits(pcre_uint8 *start_bits, int cbit_type, int table_limit,"
632,compile_data *cd)
633,{
634,register int c;
635,for (c = 0; c < table_limit; c++) start_bits[c] |= cd->cbits[c+cbit_type];
636,#if defined SUPPORT_UTF && defined COMPILE_PCRE8
637,if (table_limit == 32) return;
638,for (c = 128; c < 256; c++)
639,{
640,if ((cd->cbits[c/8] & (1 << (c&7))) != 0)
641,{
642,pcre_uchar buff[6];
643,"(void)PRIV(ord2utf)(c, buff);"
644,SET_BIT(buff[0]);
645,}
646,}
647,#endif
648,}
649,
650,
651,/*************************************************
652,* Set bits for a negative character type *
653,*************************************************/
654,
655,/* This function sets starting bits for a negative character type such as \D.
656,"In UTF-8 mode, we can only do a direct setting for bytes less than 128, as"
657,otherwise there can be confusion with bytes in the middle of UTF-8 characters.
658,"Unlike in the positive case, where we can set appropriate starting bits for"
659,"specific high-valued UTF-8 characters, in this case we have to set the bits for"
660,"all high-valued characters. The lowest is 0xc2, but we overkill by starting at"
661,0xc0 (192) for simplicity.
662,
663,Arguments:
664,start_bits the starting bitmap
665,cbit type the type of character wanted
666,table_limit 32 for non-UTF-8; 16 for UTF-8
667,cd the block with char table pointers
668,
669,Returns: nothing
670,*/
671,
672,static void
673,"set_nottype_bits(pcre_uint8 *start_bits, int cbit_type, int table_limit,"
674,compile_data *cd)
675,{
676,register int c;
677,for (c = 0; c < table_limit; c++) start_bits[c] |= ~cd->cbits[c+cbit_type];
678,#if defined SUPPORT_UTF && defined COMPILE_PCRE8
679,if (table_limit != 32) for (c = 24; c < 32; c++) start_bits[c] = 0xff;
680,#endif
681,}
682,
683,
684,
685,/*************************************************
686,* Create bitmap of starting bytes *
687,*************************************************/
688,
689,/* This function scans a compiled unanchored expression recursively and
690,attempts to build a bitmap of the set of possible starting bytes. As time goes
691,"by, we may be able to get more clever at doing this. The SSB_CONTINUE return is"
692,useful for parenthesized groups in patterns such as (a*)b where the group
693,provides some optional starting bytes but scanning must continue at the outer
694,"level to find at least one mandatory byte. At the outermost level, this"
695,function fails unless the result is SSB_DONE.
696,
697,Arguments:
698,code points to an expression
699,"start_bits points to a 32-byte table, initialized to 0"
700,utf TRUE if in UTF-8 / UTF-16 mode
701,cd the block with char table pointers
702,
703,Returns: SSB_FAIL => Failed to find any starting bytes
704,SSB_DONE => Found mandatory starting bytes
705,SSB_CONTINUE => Found optional starting bytes
706,SSB_UNKNOWN => Hit an unrecognized opcode
707,*/
708,
709,static int
710,"set_start_bits(const pcre_uchar *code, pcre_uint8 *start_bits, BOOL utf,"
711,compile_data *cd)
712,{
713,register int c;
714,int yield = SSB_DONE;
715,#if defined SUPPORT_UTF && defined COMPILE_PCRE8
716,int table_limit = utf? 16:32;
717,#else
718,int table_limit = 32;
719,#endif
720,
721,#if 0
722,/* ========================================================================= */
723,"/* The following comment and code was inserted in January 1999. In May 2006,"
724,"when it was observed to cause compiler warnings about unused values, I took it"
725,"out again. If anybody is still using OS/2, they will have to put it back"
726,manually. */
727,
728,/* This next statement and the later reference to dummy are here in order to
729,trick the optimizer of the IBM C compiler for OS/2 into generating correct
730,"code. Apparently IBM isn't going to fix the problem, and we would rather not"
731,"disable optimization (in this module it actually makes a big difference, and"
732,the pcre module can use all the optimization it can get). */
733,
734,volatile int dummy;
735,/* ========================================================================= */
736,#endif
737,
738,do
739,{
740,BOOL try_next = TRUE;
741,const pcre_uchar *tcode = code + 1 + LINK_SIZE;
742,
743,if (*code == OP_CBRA || *code == OP_SCBRA ||
744,*code == OP_CBRAPOS || *code == OP_SCBRAPOS) tcode += IMM2_SIZE;
745,
746,while (try_next) /* Loop for items in this branch */
747,{
748,int rc;
749,
750,switch(*tcode)
751,{
752,"/* If we reach something we don't understand, it means a new opcode has"
753,been created that hasn't been added to this code. Hopefully this problem
754,will be discovered during testing. */
755,
756,default:
757,return SSB_UNKNOWN;
758,
759,/* Fail for a valid opcode that implies no starting bits. */
760,
761,case OP_ACCEPT:
762,case OP_ASSERT_ACCEPT:
763,case OP_ALLANY:
764,case OP_ANY:
765,case OP_ANYBYTE:
766,case OP_CIRC:
767,case OP_CIRCM:
768,case OP_CLOSE:
769,case OP_COMMIT:
770,case OP_COND:
771,case OP_CREF:
772,case OP_DEF:
773,case OP_DOLL:
774,case OP_DOLLM:
775,case OP_END:
776,case OP_EOD:
777,case OP_EODN:
778,case OP_EXTUNI:
779,case OP_FAIL:
780,case OP_MARK:
781,case OP_NCREF:
782,case OP_NOT:
783,case OP_NOTEXACT:
784,case OP_NOTEXACTI:
785,case OP_NOTI:
786,case OP_NOTMINPLUS:
787,case OP_NOTMINPLUSI:
788,case OP_NOTMINQUERY:
789,case OP_NOTMINQUERYI:
790,case OP_NOTMINSTAR:
791,case OP_NOTMINSTARI:
792,case OP_NOTMINUPTO:
793,case OP_NOTMINUPTOI:
794,case OP_NOTPLUS:
795,case OP_NOTPLUSI:
796,case OP_NOTPOSPLUS:
797,case OP_NOTPOSPLUSI:
798,case OP_NOTPOSQUERY:
799,case OP_NOTPOSQUERYI:
800,case OP_NOTPOSSTAR:
801,case OP_NOTPOSSTARI:
802,case OP_NOTPOSUPTO:
803,case OP_NOTPOSUPTOI:
804,case OP_NOTPROP:
805,case OP_NOTQUERY:
806,case OP_NOTQUERYI:
807,case OP_NOTSTAR:
808,case OP_NOTSTARI:
809,case OP_NOTUPTO:
810,case OP_NOTUPTOI:
811,case OP_NOT_HSPACE:
812,case OP_NOT_VSPACE:
813,case OP_NRREF:
814,case OP_PROP:
815,case OP_PRUNE:
816,case OP_PRUNE_ARG:
817,case OP_RECURSE:
818,case OP_REF:
819,case OP_REFI:
820,case OP_REVERSE:
821,case OP_RREF:
822,case OP_SCOND:
823,case OP_SET_SOM:
824,case OP_SKIP:
825,case OP_SKIP_ARG:
826,case OP_SOD:
827,case OP_SOM:
828,case OP_THEN:
829,case OP_THEN_ARG:
830,#if defined SUPPORT_UTF || !defined COMPILE_PCRE8
831,case OP_XCLASS:
832,#endif
833,return SSB_FAIL;
834,
835,/* We can ignore word boundary tests. */
836,
837,case OP_WORD_BOUNDARY:
838,case OP_NOT_WORD_BOUNDARY:
839,tcode++;
840,break;
841,
842,"/* If we hit a bracket or a positive lookahead assertion, recurse to set"
843,"bits from within the subpattern. If it can't find anything, we have to"
844,"give up. If it finds some mandatory character(s), we are done for this"
845,"branch. Otherwise, carry on scanning after the subpattern. */"
846,
847,case OP_BRA:
848,case OP_SBRA:
849,case OP_CBRA:
850,case OP_SCBRA:
851,case OP_BRAPOS:
852,case OP_SBRAPOS:
853,case OP_CBRAPOS:
854,case OP_SCBRAPOS:
855,case OP_ONCE:
856,case OP_ONCE_NC:
857,case OP_ASSERT:
858,"rc = set_start_bits(tcode, start_bits, utf, cd);"
859,if (rc == SSB_FAIL || rc == SSB_UNKNOWN) return rc;
860,if (rc == SSB_DONE) try_next = FALSE; else
861,{
862,"do tcode += GET(tcode, 1); while (*tcode == OP_ALT);"
863,tcode += 1 + LINK_SIZE;
864,}
865,break;
866,
867,"/* If we hit ALT or KET, it means we haven't found anything mandatory in"
868,"this branch, though we might have found something optional. For ALT, we"
869,"continue with the next alternative, but we have to arrange that the final"
870,"result from subpattern is SSB_CONTINUE rather than SSB_DONE. For KET,"
871,"return SSB_CONTINUE: if this is the top level, that indicates failure,"
872,"but after a nested subpattern, it causes scanning to continue. */"
873,
874,case OP_ALT:
875,yield = SSB_CONTINUE;
876,try_next = FALSE;
877,break;
878,
879,case OP_KET:
880,case OP_KETRMAX:
881,case OP_KETRMIN:
882,case OP_KETRPOS:
883,return SSB_CONTINUE;
884,
885,/* Skip over callout */
886,
887,case OP_CALLOUT:
888,tcode += 2 + 2*LINK_SIZE;
889,break;
890,
891,/* Skip over lookbehind and negative lookahead assertions */
892,
893,case OP_ASSERT_NOT:
894,case OP_ASSERTBACK:
895,case OP_ASSERTBACK_NOT:
896,"do tcode += GET(tcode, 1); while (*tcode == OP_ALT);"
897,tcode += 1 + LINK_SIZE;
898,break;
899,
900,"/* BRAZERO does the bracket, but carries on. */"
901,
902,case OP_BRAZERO:
903,case OP_BRAMINZERO:
904,case OP_BRAPOSZERO:
905,"rc = set_start_bits(++tcode, start_bits, utf, cd);"
906,if (rc == SSB_FAIL || rc == SSB_UNKNOWN) return rc;
907,/* =========================================================================
908,"See the comment at the head of this function concerning the next line,"
909,which was an old fudge for the benefit of OS/2.
910,dummy = 1;
911,========================================================================= */
912,"do tcode += GET(tcode,1); while (*tcode == OP_ALT);"
913,tcode += 1 + LINK_SIZE;
914,break;
915,
916,/* SKIPZERO skips the bracket. */
917,
918,case OP_SKIPZERO:
919,tcode++;
920,"do tcode += GET(tcode,1); while (*tcode == OP_ALT);"
921,tcode += 1 + LINK_SIZE;
922,break;
923,
924,/* Single-char * or ? sets the bit and tries the next item */
925,
926,case OP_STAR:
927,case OP_MINSTAR:
928,case OP_POSSTAR:
929,case OP_QUERY:
930,case OP_MINQUERY:
931,case OP_POSQUERY:
932,"tcode = set_table_bit(start_bits, tcode + 1, FALSE, cd, utf);"
933,break;
934,
935,case OP_STARI:
936,case OP_MINSTARI:
937,case OP_POSSTARI:
938,case OP_QUERYI:
939,case OP_MINQUERYI:
940,case OP_POSQUERYI:
941,"tcode = set_table_bit(start_bits, tcode + 1, TRUE, cd, utf);"
942,break;
943,
944,/* Single-char upto sets the bit and tries the next */
945,
946,case OP_UPTO:
947,case OP_MINUPTO:
948,case OP_POSUPTO:
949,"tcode = set_table_bit(start_bits, tcode + 1 + IMM2_SIZE, FALSE, cd, utf);"
950,break;
951,
952,case OP_UPTOI:
953,case OP_MINUPTOI:
954,case OP_POSUPTOI:
955,"tcode = set_table_bit(start_bits, tcode + 1 + IMM2_SIZE, TRUE, cd, utf);"
956,break;
957,
958,/* At least one single char sets the bit and stops */
959,
960,case OP_EXACT:
961,tcode += IMM2_SIZE;
962,/* Fall through */
963,case OP_CHAR:
964,case OP_PLUS:
