"http://dbpedia.org/resource/Remedy_(Seether_song)","remedy","189"
"http://dbpedia.org/resource/Umbrella_(song)","umbrella","246"
"http://dbpedia.org/resource/Working_for_the_Weekend","workin' for the weekend","265"
"http://dbpedia.org/resource/Start_Me_Up","start me up","216"
"http://dbpedia.org/resource/Come_Away_with_Me_(song)","come away with me","46"
"http://dbpedia.org/resource/What's_Up%3F_(song)","what's up","258"
"http://dbpedia.org/resource/I_Hope_You_Dance_(song)","i hope you dance","105"
"http://dbpedia.org/resource/Since_U_Been_Gone","since you been gone","211"
"http://dbpedia.org/resource/Take_It_Easy","take it easy","229"
"http://dbpedia.org/resource/Margaritaville","margaritaville","154"
"http://dbpedia.org/resource/Billie_Jean","billie jean","19"
"http://dbpedia.org/resource/Independence_Day_(Martina_McBride_song)","independence day","120"
"http://dbpedia.org/resource/Honky_Tonk_Women","honky tonk women","93"
"http://dbpedia.org/resource/Talk_Dirty_to_Me","talk dirty to me","231"
"http://dbpedia.org/resource/You_Really_Got_Me","you really got me","271"
"http://dbpedia.org/resource/Sweet_Home_Alabama","sweet home alabama","228"
"http://dbpedia.org/resource/Get_Back","get back","72"
"http://dbpedia.org/resource/I_Love_Rock_'n'_Roll","i love rock and roll","108"
"http://dbpedia.org/resource/Suspicious_Minds","suspicious minds","224"
"http://dbpedia.org/resource/On_the_Road_Again_(Willie_Nelson_song)","on the road again","173"
"http://dbpedia.org/resource/Piece_of_My_Heart","piece of my heart","179"
"http://dbpedia.org/resource/Summertime_(song)","summertime","222"
"http://dbpedia.org/resource/Music_(Madonna_song)","music","159"
"http://dbpedia.org/resource/Get_Down_Tonight","get down tonight","73"
"http://dbpedia.org/resource/When_Will_I_Be_Loved_(song)","when will i be loved","259"
"http://dbpedia.org/resource/I_Got_You_(I_Feel_Good)","i feel good","100"
"http://dbpedia.org/resource/Think_(Aretha_Franklin_song)","think","240"
"http://dbpedia.org/resource/Get_the_Party_Started","get this party started","74"
"http://dbpedia.org/resource/Best_Days_of_Your_Life","the best days of your life","234"
"http://dbpedia.org/resource/1999_(song)","1999","1"
"http://dbpedia.org/resource/You're_No_Good","you're no good","274"
"http://dbpedia.org/resource/Like_a_Virgin_(song)","like a virgin","144"
"http://dbpedia.org/resource/I_Will_Always_Love_You","i will always love you","112"
"http://dbpedia.org/resource/White_Liar","white liar","260"
"http://dbpedia.org/resource/The_Joker_(song)","the joker","238"
"http://dbpedia.org/resource/Jack_&_Diane","jack and diane","122"
"http://dbpedia.org/resource/Last_Name","last name","135"
"http://dbpedia.org/resource/Love_Rollercoaster","rollercoaster","194"
"http://dbpedia.org/resource/Boogie_Oogie_Oogie","boogie oogie oogie","28"
"http://dbpedia.org/resource/Gimme_Some_Lovin'","give me some lovin'","77"
"http://dbpedia.org/resource/Sweet_Child_o'_Mine","sweet child of mine","226"
"http://dbpedia.org/resource/Shakey_Ground","shakey ground","205"
"http://dbpedia.org/resource/The_Warrior_(song)","the warrior","239"
"http://dbpedia.org/resource/Free_Fallin'","free fallin","69"
"http://dbpedia.org/resource/We_Are_Family_(song)","we are family","254"
"http://dbpedia.org/resource/I_Kissed_a_Girl","i kissed a girl","106"
"http://dbpedia.org/resource/Creep_(Radiohead_song)","creep","50"
"http://dbpedia.org/resource/Hit_Me_with_Your_Best_Shot","hit me with your best shot","92"
"http://dbpedia.org/resource/Theme_from_New_York,_New_York","new york, new york","169"
"http://dbpedia.org/resource/Kiss_(Prince_song)","kiss","128"
"http://dbpedia.org/resource/China_Grove_(song)","china grove","45"
"http://dbpedia.org/resource/Black_Dog_(song)","black dog","21"
"http://dbpedia.org/resource/Walk_Away_(Kelly_Clarkson_song)","walk away","249"
"http://dbpedia.org/resource/Rock_and_Roll_All_Nite","rock and roll all nite","192"
"http://dbpedia.org/resource/The_Chair_(song)","the chair","236"
"http://dbpedia.org/resource/Zombie_(song)","zombie","278"
"http://dbpedia.org/resource/Down_with_the_Sickness","down with the sickness","59"
"http://dbpedia.org/resource/Life_Is_a_Highway","life is a highway","142"
"http://dbpedia.org/resource/Takin'_Care_of_Business","taking care of business","230"
"http://dbpedia.org/resource/U_+_Ur_Hand","u &amp; ur hand","244"
"http://dbpedia.org/resource/Blister_in_the_Sun","blister in the sun","26"
"http://dbpedia.org/resource/Tush_(song)","tush","242"
"http://dbpedia.org/resource/Purple_Rain_(song)","purple rain","186"
"http://dbpedia.org/resource/(I_Can't_Get_No)_Satisfaction","satisfaction","198"
"http://dbpedia.org/resource/On_Broadway_(song)","on broadway","172"
"http://dbpedia.org/resource/Whole_Lotta_Shakin'_Goin'_On","whole lotta shakin'","263"
"http://dbpedia.org/resource/You_Belong_with_Me","you belong with me","268"
"http://dbpedia.org/resource/Heart-Shaped_Box","heart shaped box","85"
"http://dbpedia.org/resource/U_Can't_Touch_This","u can't touch this","245"
"http://dbpedia.org/resource/I_Heard_It_Through_the_Grapevine","i heard it through the grapevine","103"
"http://dbpedia.org/resource/Let's_Go_Crazy","let's go crazy","139"
"http://dbpedia.org/resource/For_Once_in_My_Life","for once in my life","68"
"http://dbpedia.org/resource/Rosanna_(song)","rosanna","196"
"http://dbpedia.org/resource/You_Never_Even_Called_Me_by_My_Name","you never even called me by my name","270"
"http://dbpedia.org/resource/Strawberry_Wine_(Deana_Carter_song)","strawberry wine","219"
"http://dbpedia.org/resource/Wanna_Be_Startin'_Somethin'","wanna be startin' somethin'","252"
"http://dbpedia.org/resource/How_Sweet_It_Is_(To_Be_Loved_by_You)","how sweet it is","98"
"http://dbpedia.org/resource/Man!_I_Feel_Like_a_Woman!","man! i feel like a woman","153"
"http://dbpedia.org/resource/Chain_of_Fools","chain of fools","43"
"http://dbpedia.org/resource/Love_Shack","love shack","148"
"http://dbpedia.org/resource/Leave_the_Pieces","leave the pieces","137"
"http://dbpedia.org/resource/Ain't_Too_Proud_to_Beg","ain't too proud to beg","6"
"http://dbpedia.org/resource/That's_the_Way_of_the_World_(song)","that's the way of the world","233"
"http://dbpedia.org/resource/Friends_in_Low_Places","friends in low places","71"
"http://dbpedia.org/resource/Faithfully_(song)","faithfully","62"
"http://dbpedia.org/resource/I'll_Take_You_There","i'll take you there","115"
"http://dbpedia.org/resource/That's_the_Way_(I_Like_It)","that's the way i like it","232"
"http://dbpedia.org/resource/Girls_Just_Want_to_Have_Fun","girls just wanna have fun","75"
"http://dbpedia.org/resource/Mary_Jane's_Last_Dance","last dance with mary jane","134"
"http://dbpedia.org/resource/Play_That_Funky_Music","play that funky music","181"
"http://dbpedia.org/resource/Long_Train_Runnin'","long train runnin'","147"
"http://dbpedia.org/resource/Careless_Whisper","careless whisper","39"
"http://dbpedia.org/resource/Barracuda_(song)","barracuda","17"
"http://dbpedia.org/resource/You_Shook_Me_All_Night_Long","you shook me all night long","273"
"http://dbpedia.org/resource/Here_for_the_Party_(song)","here for the party","89"
"http://dbpedia.org/resource/Walkin'_After_Midnight","walking after midnight","251"
"http://dbpedia.org/resource/Party_in_the_U.S.A.","party in the usa","178"
